"title","artists","date","duration","genre","award","nation"
"Homecoming","Kanye West","18 febbraio 2008","3:23","Elettrorap","oro","uk"
"I Believe in a Thing Called Love","The Darkness","2003","3:39","Hard rock,,Glam rock","oro","uk"
"Human","Christina Perri","18 novembre 2013","4:10","Pop","oro","uk"
"Hypnotize","The Notorious B.I.G.","21 aprile 1997 ","3:50","East Coast hip hop,,G-funk","oro","uk"
"Hyper Music/Feeling Good","Muse","19 novembre 2001","3:25,(Hyper Music),,3:16,(Feeling Good)","Rock alternativo","oro","uk"
"I Heard It Through the Grapevine","Marvin Gaye","30 ottobre 1968","3:16","Soul","oro","uk"
"Hold Me, Thrill Me, Kiss Me, Kill Me","U2","5 giugno 1995","4:47","Rock alternativo,,Industrial rock","oro","uk"
"Hungry Eyes","Eric Carmen","1987","4:06","Pop rock,,Soft rock","oro","uk"
"A Horse with No Name","America","1971","","Folk rock","oro","uk"
"How We Do (Party)","Rita Ora","20 marzo 2012","4:06","Pop","oro","uk"
"I Have Nothing","Whitney Houston","8 giugno 1992","4:48","Contemporary R&B,,Soul,,Pop","oro","uk"
"(I Can't Get No) Satisfaction","The Rolling Stones","maggio 1965","6:55","Rock","oro","uk"
"I Know What You Did Last Summer","Shawn Mendes,Camila Cabello","18 novembre 2015","3:43","Pop,,Power pop","oro","uk"
"I Won't Let You Down","Ph.D.","aprile 1981","4:09","New wave,,Pop,,Synth pop,,Reggae fusion,,Musica leggera","oro","uk"
"Holiday","Madonna","7 settembre 1983","6:07","Dance","oro","uk"
"Hey Jude / Revolution","The Beatles","1968 ( UK )  26 agosto 1968 ( USA )","7:11","Soft rock,,Pop rock","oro","uk"
"I Need You Tonight","Professor Green","10 maggio 2010","3:40","Hip hop","oro","uk"
"I Will Survive","Gloria Gaynor","1978","3:15","Disco","oro","uk"
"I'm Coming Out","Diana Ross","22 agosto 1980","5:24","Funk,,Disco,,Soul","oro","uk"
"I Like It","Enrique Iglesias","3 maggio 2010","3:52","Elettrorap,,Dance","oro","uk"
"I Need Your Love","Calvin Harris","12 aprile 2013","3:54","Electro house,,Synth pop,,Dance pop","oro","uk"
"I See Fire","Ed Sheeran","2013","4:59","Folk","oro","uk"
"I'm Not Okay (I Promise)","My Chemical Romance","7 dicembre 2004","3:08","Rock alternativo,,Post-hardcore","oro","uk"
"I Remember","deadmau5,Kaskade","15 settembre 2008","9:53,(Original Mix),,3:50,(Radio Edit)","Progressive house,,Trance,,Deep house,,Electro house","oro","uk"
"I'm Like a Bird","Nelly Furtado","28 novembre 2000    26 febbraio 2001","4:03","Soul,,Pop","oro","uk"
"I Should Be So Lucky","Kylie Minogue","29 dicembre 1987","3:27","Dance pop,,Synth pop,,Teen pop","oro","uk"
"I Want You Back","The Jackson 5","1969","2:59","Soul,,Pop","oro","uk"
"I Wanna Love You","Akon","14 settembre 2006 (USA)  2007  (Europa/Australia)","4:07","Dirty rap,,Contemporary R&B","oro","uk"
"I Still Haven't Found What I'm Looking For","U2","15 maggio 1987","4:37","Rock,,Gospel","oro","uk"
"I Don't Want to Miss a Thing","Aerosmith","13 giugno 1998","4:56","Pop rock,,Soft rock,,Power ballad","oro","uk"
"I'll Never Love Again","Lady Gaga,Bradley Cooper","27 maggio 2019","4:41","Country","oro","uk"
"I Turn to You","Melanie C","7 agosto 2000","4:11","Elettropop,,Dance pop,,Trance,,Techno","oro","uk"
"In the Morning","Razorlight","luglio 2006","3:42","Indie rock","oro","uk"
"I'm Your Man","Wham!","14 settembre 1985","","Dance pop","oro","uk"
"I Will Never Let You Down","Rita Ora","31 marzo 2014","3:23","Dance pop","oro","uk"
"I'm a Believer","The Monkees","1966","2:34","Rock and roll,,Boogie-woogie,,Sunshine pop","oro","uk"
"I Wanna Be Adored","The Stone Roses","2 settembre 1991","3:28 (edit),,4:53 (12"")","Madchester","oro","uk"
"If I Let You Go","Westlife","agosto 1999","3:40","Pop","oro","uk"
"I'm Outta Love","Anastacia","5 maggio 2000  (Europa)  29 febbraio 2000 (Stati Uniti)  18 settembre 2000 (Regno Unito)","4:02","Contemporary R&B,,Dance pop","oro","uk"
"If We Ever Meet Again","Timbaland","15 febbraio 2010  (Regno Unito)  16 febbraio 2010  (Stati Uniti)","4:53,(album version),,4:23,(radio edit)","Elettropop,,Contemporary R&B","oro","uk"
"In My Blood","Shawn Mendes","22 marzo 2018","3:31","Pop rock","oro","uk"
"The Importance of Being Idle","Oasis","22 agosto 2005","3:43","Britpop","oro","uk"
"Immigrant Song","Led Zeppelin","5 novembre 1970","2:25","Hard rock,,Heavy metal","oro","uk"
"Iron Sky","Paolo Nutini","14 agosto 2014","3:32","Soul,,Soft rock","oro","uk"
"I Won't Let You Go","James Morrison","25 agosto 2011","3:49","Pop","oro","uk"
"In My Head","Jason Derulo","22 febbraio 2010","3:21","Contemporary R&B,,Rock elettronico","oro","uk"
"I'll Show You","Justin Bieber","2 novembre 2015","3:19","","oro","uk"
"Idontwannabeyouanymore","Billie Eilish","21 luglio 2017","3:23","Contemporary R&B","oro","uk"
"Into the Unknown","Idina Menzel,Aurora","4 novembre 2019","3:14","","oro","uk"
"Jerk It Out","Caesars","7 marzo 2003","3:16","Indie rock","oro","uk"
"It Must Have Been Love","Roxette","19 giugno 1990","4:48","Pop","oro","uk"
"Independent Women Part I","Destiny's Child","10 ottobre 2000","3:41","Contemporary R&B","oro","uk"
"Jenny Don't Be Hasty","Paolo Nutini","25 settembre 2006","3:29","Pop rock","oro","uk"
"I Want It That Way","Backstreet Boys","12 aprile 1999","3:30","Pop","oro","uk"
"Infinity 2008","Guru Josh Project","2008","3:12","Progressive house,,Electro house","oro","uk"
"If I Can't Have You","Shawn Mendes","3 maggio 2019","3:10","Pop rock","oro","uk"
"Jamming","Bob Marley & The Wailers","1977","3:31","Reggae","oro","uk"
"It's a Heartache","Bonnie Tyler","1977","3:11","Country rock","oro","uk"
"Jai Ho","Sukhwinder Singh","24 novembre 2008","5:19","","oro","uk"
"International Love","Pitbull","16 novembre 2011","3:47","Dance pop","oro","uk"
"It's Oh So Quiet","Björk","13 novembre 1995","3:41","Jazz,,Swing","oro","uk"
"Jump Around","House of Pain","1992","3:38","Hip hop","oro","uk"
"Jenny from the Block","Jennifer Lopez","26 settembre 2002","2:56","Hip hop,,Contemporary R&B","oro","uk"
"Into the Groove","Madonna","23 luglio 1985","4:43","Synth pop,,Dance pop,,Post-disco","oro","uk"
"It's Raining Men","The Weather Girls","novembre 1982","3:31,(7"" Single),,4:06,(Album Version),,5:24,(12"" Single)","Disco,,Pop","oro","uk"
"Jumpin' Jumpin'","Destiny's Child","18 luglio 2000","3:50","Dance pop,,Contemporary R&B","oro","uk"
"Jesus to a Child","George Michael","Gennaio 1996","6:51","Pop,,Ballata","oro","uk"
"Jailhouse Rock","Elvis Presley","1957","2:26","Rock and roll","oro","uk"
"Jealous Guy","John Lennon","18 novembre 1985","4:14","Pop rock,,Ballata,,Power ballad","oro","uk"
"Is There Something I Should Know?","Duran Duran","14 marzo 1983    giugno 1983 ","4:11","New wave,,Synth pop,,Dance pop","oro","uk"
"Keeping Your Head Up","Birdy","1 gennaio 2016","3:28","Indie pop","oro","uk"
"Kiss","Prince and The Revolution","5 febbraio 1986","3:38","Funk,,Pop","oro","uk"
"King Kunta","Kendrick Lamar","24 marzo 2015","3:54","Hip hop,,G-funk","oro","uk"
"The Kill","Thirty Seconds to Mars","24 gennaio 2006  (vedi date di pubblicazione)","3:51","Rock alternativo,,Emo","oro","uk"
"Just Lose It","Eminem","28 settembre 2004","4:08","Comedy hip hop","oro","uk"
"Just Can't Get Enough","Black Eyed Peas,,accreditati come The Black Eyed Peas","21 gennaio 2011","3:39","Elettrorap","oro","uk"
"Just Can't Get Enough","Depeche Mode","7 settembre 1981","3:41","Synth pop,,New wave,,Disco","oro","uk"
"Juice","Lizzo","4 gennaio 2019","3:15","Funk,,Hip hop,,Pop","oro","uk"
"Kill Em with Kindness","Selena Gomez","3 maggio 2016","3:37","Dance pop","oro","uk"
"Kings & Queens","Ava Max","12 marzo 2020","2:42","Power pop","oro","uk"
"Lady (Hear Me Tonight)","Modjo","8 maggio 2000","3:44","French house,,Nu-disco","oro","uk"
"Kiss Me","Olly Murs","09 ottobre 2015","3:18","Pop","oro","uk"
"Kings and Queens","Thirty Seconds to Mars","13 ottobre 2009  (vedi date di pubblicazione)","5:47","Arena rock","oro","uk"
"Judas","Lady Gaga","15 aprile 2011","4:10","Electro house,,Techno,,Elettropop","oro","uk"
"Kiss Kiss","Holly Valance","29 aprile 2002","3:23","Pop","oro","uk"
"Lifted","Lighthouse Family","maggio 1995","4:31","Pop,,Easy listening","oro","uk"
"Jingle Bell Rock","Bobby Helms","1957","2:07","Musica natalizia,,Rockabilly","oro","uk"
"Let Me Blow ya Mind","Eve","15 maggio 2001","4:23","Pop rap","oro","uk"
"Kiss It Better","Rihanna","30 marzo 2016","4:13","Contemporary R&B,,Rock elettronico","oro","uk"
"Left Hand Free","alt-J","7 luglio 2014","2:53","Indie rock,,Blues rock","oro","uk"
"Know No Better","Major Lazer","1º giugno 2017","3:45","Dance","oro","uk"
"Knock You Down","Keri Hilson","24 marzo 2009 ","5:29","Electro-R&B","oro","uk"
"Late Night Feelings","Mark Ronson","12 aprile 2019","4:11","Disco","oro","uk"
"Learn to Fly","Foo Fighters","18 ottobre 1999","3:55","Rock alternativo","oro","uk"
"Left Outside Alone","Anastacia","15 marzo 2004 (Tutto il mondo)  22 marzo 2005 (Stati Uniti)","4:17","Pop rock,,Contemporary R&B","oro","uk"
"Little by Little/She Is Love","Oasis","23 settembre 2002","4:57","Britpop","oro","uk"
"Live Your Life","T.I.","10 settembre 2008","5:39","Conscious hip hop,,Pop rap","oro","uk"
"Like I'm Gonna Lose You","Meghan Trainor","23 giugno 2015","3:45","Contemporary R&B,,Soul","oro","uk"
"It's All Coming Back to Me Now","Pandora's Box","2 ottobre 1989","5:88,(edited version),,8:22,(unedited version)","Pop rock,,Power pop","oro","uk"
"Let Me Down Slowly","Alec Benjamin","25 maggio 2018","2:49","Pop","oro","uk"
"Lights Up","Harry Styles","11 ottobre 2019","2:52","Pop,,Soul,,Pop rock","oro","uk"
"Like a Virgin","Madonna","8 luglio 1984","3:35","Synth pop","oro","uk"
"Leave (Get Out)","JoJo","24 febbraio 2004   25 giugno 2004    30 agosto 2004    4 ottobre 2004  ","4:03 .","Pop,,Contemporary R&B","oro","uk"
"Let's Dance","David Bowie","17 marzo 1983","4:07","New wave,,Dance pop,,Dance rock,,Pop rock","oro","uk"
"Lemonade","AA.VV.,Gunna","14 agosto 2020","3:15","Hip hop","oro","uk"
"Like I Love You","Justin Timberlake","26 agosto 2002","4:43","Contemporary R&B,,Dance pop","oro","uk"
"Like a G6","Far East Movement","13 aprile 2010","3:38","Electro house","oro","uk"
"Like a Prayer","Madonna","3 marzo 1989","5:41","Pop rock","oro","uk"
"Losing It","Fisher","13 luglio 2018","4:08","Tech-house","oro","uk"
"Like I Can","Sam Smith","5 dicembre 2014","2:47","Pop,,Soul","oro","uk"
"Lollipop","Lil Wayne","11 marzo 2008","4:59","Elettropop,,Contemporary R&B,,Dirty rap","oro","uk"
"Look at Me","Geri Halliwell","10 maggio 1999","4:08","Pop","oro","uk"
"London Calling","The Clash","7 dicembre 1979","3:19","Punk rock","oro","uk"
"Little Bad Girl","David Guetta","27 giugno 2011","3:12","Electro house,,Elettrorap","oro","uk"
"Livin' on a Prayer","Bon Jovi","Ottobre 1986","4:10","Hair metal,,Album-oriented rock,,Hard rock","oro","uk"
"Look at Me","XXXTentacion","30 dicembre 2015  (SoundCloud)  29 gennaio 2016  (iTunes)  20 febbraio 2017  (iTunes)","2:31,(versione singolo),,2:06,(versione album),,2:19,(versione tagliata)","Hardcore hip hop,,Lo-fi,,Dirty rap,,Nu metal","oro","uk"
"Love Lockdown","Kanye West","18 settembre 2008","4:30,(album),,4:15,(radio edit)","Synth pop,,World music","oro","uk"
"Lonely Boy","The Black Keys","25 novembre 2011","3:13","Hard rock,,Blues rock,,Garage rock,,Rock alternativo","oro","uk"
"The Logical Song","Supertramp","giugno 1979","4:11","Pop progressivo,,Pop rock","oro","uk"
"Lucky You","Eminem","30 novembre 2018","4:04","Hip hop","oro","uk"
"The London","Young Thug","23 maggio 2019","3:20","Hip hop","oro","uk"
"Low Life","Future","1º marzo 2016","5:13","Trap,,Alternative R&B","oro","uk"
"Magic","B.o.B","2010 (USA  9 novembre 2010  (UK)","3:16","Elettrorap,,Pop punk","oro","uk"
"Maggie May","Rod Stewart","1971","5:15","Rock","oro","uk"
"Love Shack","The B-52s","settembre 1989","5:21","Pop rock,,New wave","oro","uk"
"Lovefool","The Cardigans","14 settembre 1996","3:21","Pop rock","oro","uk"
"Love on the Brain","Rihanna","27 settembre 2016","3:44","Doo-wop,,Ballata","oro","uk"
"Mama Do (Uh Oh, Uh Oh)","Pixie Lott","3 giugno 2009","3:19","Soul","oro","uk"
"Locked Out of Heaven","Bruno Mars","1º ottobre 2012","3:53","Reggae rock,,New wave,,Funk","oro","uk"
"Love Myself","Hailee Steinfeld","7 agosto 2015","3:38","Elettropop,,Dance pop","oro","uk"
"Mamma Mia","ABBA","9 novembre 1975","3:33","Europop,,Pop rock,,Glam rock","oro","uk"
"Love Is a Losing Game","Amy Winehouse","7 dicembre 2007  (Irlanda)  10 dicembre 2007  (Gran Bretagna)","2:35","Soul","oro","uk"
"Maybe Tomorrow","Stereophonics","luglio 2003","4:33","Rock alternativo,,Soul","oro","uk"
"Love","Kendrick Lamar","2 ottobre 2017","3:33","Hip hop,,Contemporary R&B","oro","uk"
"Love Machine","Girls Aloud","13 settembre 2004","3:27","Pop","oro","uk"
"The Loco-Motion","Little Eva","1962","","Rhythm and blues,,Pop","oro","uk"
"Malibu","Miley Cyrus","11 maggio 2017","3:51","Country pop","oro","uk"
"Lost in Japan","Shawn Mendes,Zedd","23 marzo 2018","3:20","Funk,,Pop,,Rhythm and blues","oro","uk"
"Material Girl","Madonna","30 gennaio 1985","4:01","Pop","oro","uk"
"Man! I Feel Like a Woman!","Shania Twain","20 settembre 1999","3:53","Pop,,Country pop,,Country rock,,Dance pop","oro","uk"
"Makes Me Wonder","Maroon 5","1º aprile 2007","3:31","Funk rock,,Dance rock","oro","uk"
"Make You Feel My Love","Bob Dylan","30 settembre 1997","3,min,: 32,s","Folk rock","oro","uk"
"Maneater","Nelly Furtado","12 maggio 2006","4:18,(album version),,4:25 (with interlude)
3:16 (radio version)","Elettropop,,Dance pop","oro","uk"
"Mercy","Shawn Mendes","18 ottobre 2016","3:28","Pop rock","oro","uk"
"Million Dollar Bill","Whitney Houston","7 agosto 2009","3:24","Contemporary R&B,,Soul,,Funk,,Disco,,Dance pop","oro","uk"
"Me, Myself & I","G-Eazy,Bebe Rexha","14 ottobre 2015","4:04","Pop rap,,Alternative hip hop","oro","uk"
"Marry the Night","Lady Gaga","15 novembre 2011","4:25","Dance rock,,Elettropop,,Musica house,,Rock,,Dance pop","oro","uk"
"Message in a Bottle","The Police","21 settembre 1979","4:51","Post-punk,,Reggae rock","oro","uk"
"Milkshake","Kelis","25 ottobre 2003","3:02","Contemporary R&B,,Electroclash,,Dance,,Musica elettronica","oro","uk"
"Mississippi","Pussycat","aprile 1975","4:33","Country,,Pop","oro","uk"
"Miss Indipendent","Ne-Yo","11 agosto 2008 (Digital Download)  settembre 2008  (CD)","3:53","Contemporary R&B,,Dancehall reggae","oro","uk"
"Middle Child","J. Cole","23 gennaio 2019","3:33","Hip hop","oro","uk"
"Mosaïque","Gipsy Kings","1989","49:32","Flamenco","oro","uk"
"Millennium","Robbie Williams","7 settembre 1998","4:06","Pop","oro","uk"
"Mo Bamba","Sheck Wes","16 giugno 2017","3:03","Trap","oro","uk"
"Lover","Taylor Swift","16 agosto 2019","3:41","Country,,Indie folk,,Alternative country","oro","uk"
"My Love","Westlife","2000","3:53","Pop,,Europop,,Ballata","oro","uk"
"Mo Money Mo Problems","The Notorious B.I.G.","21 luglio 1997","4:17","Pop rap,,East Coast hip hop,,Funk,,New jack swing","oro","uk"
"Mood Swings","Pop Smoke","21 agosto 2020","3:33","Contemporary R&B","oro","uk"
"Mirror","Lil Wayne","13 settembre 2011","3:48","Alternative hip hop,,Soul","oro","uk"
"Money for Nothing","Dire Straits","21 giugno 1985","8:26","Blues rock,,Hard rock","oro","uk"
"More Than You Know","Axwell Ʌ Ingrosso","27 maggio 2017","3:23","Electronic dance music","oro","uk"
"Moment 4 Life","Nicki Minaj","7 dicembre 2010","4:39","Alternative hip hop,,Contemporary R&B","oro","uk"
"Mrs. Robinson","Simon & Garfunkel","1968","3:58","Folk rock","oro","uk"
"Midnight Sky","Miley Cyrus","14 agosto 2020","3:43","Disco,,Pop,,Synth pop","oro","uk"
"My Boo","Usher,Alicia Keys","21 settembre 2004","3:43","Contemporary R&B","oro","uk"
"MotorSport","Migos,Nicki Minaj,Cardi B","27 ottobre 2017","5:24","Trap","oro","uk"
"More Than Words","Extreme","23 marzo 1991","5:34,(versione album),,3:43,(versione singolo)","Pop rock,,Soft rock,,Rock acustico","oro","uk"
"Na Na","Trey Songz","21 gennaio 2014","3:51","Hip hop soul,,Dirty rap","oro","uk"
"Mine","Bazzi","12 ottobre 2017","2:13","Pop","oro","uk"
"My Band","D12","2004","","Comedy hip hop","oro","uk"
"My Oh My","Camila Cabello","6 gennaio 2020","3:14","","oro","uk"
"Natural","Imagine Dragons","17 luglio 2018","3:09","Indietronica,,Pop rock,,Arena rock","oro","uk"
"My Love","Justin Timberlake","13 novembre 2006","4:41","Synth pop,,Contemporary R&B","oro","uk"
"Never Forget","Take That","24 luglio 1995","5:32","Pop,,Soul","oro","uk"
"My Favourite Game","The Cardigans","5 ottobre 1998","3:36","Pop rock","oro","uk"
"Million Reasons","Lady Gaga","8 novembre 2016","3:35","Country pop","oro","uk"
"Never Be the Same Again","Melanie C","20 marzo 2000","4:54,(album version),4:13 (single version)","Rhythm and blues,,Contemporary R&B,,Hip hop,,Dance pop","oro","uk"
"Never Forget You","Noisettes","21 giugno 2009","3:12","Soul,,Indie pop,,Rock,,Indie rock","oro","uk"
"Nights Like This","Kehlani","10 gennaio 2019","3:22","Contemporary R&B","oro","uk"
"Music","Madonna","21 agosto 2000","3:44","Synth pop,,Dance pop,,Disco,,Electro","oro","uk"
"The Night We Met","Lord Huron","7 aprile 2015","3:28","Indie rock","oro","uk"
"Never Gonna Give You Up","Rick Astley","27 luglio 1987","3:35","Dance pop,,Soul bianco","oro","uk"
"Oh Carolina","Shaggy","1993","3:15","Reggae","oro","uk"
"Night Fever","Bee Gees","7 febbraio 1978","3:51","Disco,,Pop","oro","uk"
"Omen","The Prodigy","16 febbraio 2009","3:14","Big beat","oro","uk"
"No Stylist","French Montana","20 settembre 2018","3:12","Trap,,Hip hop","oro","uk"
"My Way","Calvin Harris","16 settembre 2016","3:40","Tropical house,,Electronic dance music","oro","uk"
"No Love","Eminem","5 ottobre 2010","4:59","Alternative hip hop,,Conscious hip hop,,Pop rap","oro","uk"
"Next 2 You","Chris Brown","18 marzo 2011","4:25","Pop,,Contemporary R&B","oro","uk"
"Now and Later","Sage the Gemini","2016","3:13","Pop rap","oro","uk"
"One and One","Robert Miles","1996","3:59","Trance,,Dream progressive","oro","uk"
"On Top of the World","Imagine Dragons","18 marzo 2013","3:12","Indie rock","oro","uk"
"Nobody's Perfect","Jessie J","30 maggio 2011","4:20","Pop,,Contemporary R&B","oro","uk"
"One Day in Your Life","Michael Jackson","1º marzo 1981","4:15","Pop","oro","uk"
"No Good (Start the Dance)","The Prodigy","16 maggio 1994","4:01","Musica elettronica,,Alternative dance","oro","uk"
"New Divide","Linkin Park","18 maggio 2009","4:29","Rock alternativo","oro","uk"
"Omen","Disclosure","27 luglio 2015","3:50","UK garage,,Electro house","oro","uk"
"No Woman, No Cry","Bob Marley & The Wailers","1975","7:12","Reggae","oro","uk"
"Opposite of Adults","Chiddy Bang","21 febbraio 2010","3:11","Alternative hip hop","oro","uk"
"On My Mind","Ellie Goulding","17 settembre 2015","3:33","Elettropop,,Trap","oro","uk"
"Thursday","Jess Glynne,Jax Jones","24 maggio 2019","3:17","Elettropop","oro","uk"
"Outside","George Michael","26 ottobre 1998","5:21","Nu-disco","oro","uk"
"One Love","Bob Marley","1977","2:51","Roots reggae","oro","uk"
"Not Giving In","Rudimental","12 ottobre 2012","3:37","Drum and bass","oro","uk"
"No Time to Die","Billie Eilish","14 febbraio 2020","4:03","Pop","oro","uk"
"Never Really Over","Katy Perry","31 maggio 2019  (vedi date di pubblicazione)","3:43","Elettropop","oro","uk"
"Oops!… I Did It Again","Britney Spears","27 marzo 2000","3:31","Dance pop,,Teen pop","oro","uk"
"One in a Million","Ne-Yo","18 ottobre 2010","4:05","Contemporary R&B","oro","uk"
"Paris","The Chainsmokers","13 gennaio 2017","3:41","Elettropop","oro","uk"
"Picking Up the Pieces","Paloma Faith","2012","4:04","Pop,,Soul","oro","uk"
"Pick Up the Phone","Travis Scott,Young Thug","3 giugno 2016","4:12","Hip hop,,Trap","oro","uk"
"Panini","Lil Nas X","20 giugno 2019","1:54","","oro","uk"
"Nothing Else Matters","Metallica","20 aprile 1992","6:29","Power ballad","oro","uk"
"Panda","Desiigner","20 dicembre 2015","4:01","Trap","oro","uk"
"Parachute","Cheryl Cole","2010","3:40","Pop,,Rhythm and blues","oro","uk"
"Partition","Beyoncé","25 febbraio 2014","5:19","Dancehall reggae","oro","uk"
"Party in the U.S.A.","Miley Cyrus","11 agosto 2009","3:22","Pop rock,,Pop,,Teen pop","oro","uk"
"Polaroid","Jonas Blue,Liam Payne,Lennon Stella","5 ottobre 2018","3:13","Dance pop","oro","uk"
"Poison","Rita Ora","18 maggio 2015","3:22","Dance,,Synth pop","oro","uk"
"Paranoid","Black Sabbath","17 luglio 1970","2:52","Heavy metal","oro","uk"
"Photograph","Nickelback","settembre 2005","4:19,(album),,3:55,(radio edit)","Pop rock,,Post-grunge","oro","uk"
"The Power of Love","Huey Lewis and the News","1985","3:59","Rock","oro","uk"
"Otherside","Red Hot Chili Peppers","11 gennaio 2000","4:15","Rock alternativo","oro","uk"
"Power Over Me","Dermot Kennedy","16 ottobre 2018","3:26","Pop","oro","uk"
"Picture of You","Boyzone","1997","","Pop","oro","uk"
"Pack Up","Eliza Doolittle","4 luglio 2010  (date di pubblicazione)","3:11","Pop","oro","uk"
"Only","Nicki Minaj","28 ottobre 2014","5:13","Trap","oro","uk"
"Portland","Drake","16 maggio 2017","3:57","Trap","oro","uk"
"Queen of My Heart","Westlife","novembre 2001","4:23","Pop","oro","uk"
"Outside","Calvin Harris","20 ottobre 2014","3:47","Electro house,,Dance pop","oro","uk"
"Promise This","Cheryl Cole","24 ottobre 2010","3:24","Dance pop","oro","uk"
"Papa Don't Preach","Madonna","11 giugno 1986","4:27","Dance pop","oro","uk"
"Pour Some Sugar on Me","Def Leppard","settembre 1987    aprile 1988    4 giugno 2012  (versione registrata nuovamente)","4:27,(versione album),,4:52,(versione video),,4:21,(versione registrata nuovamente del 2012)","Heavy metal,,Pop metal,,Arena rock","oro","uk"
"Porcelain","Moby","12 giugno 2000","3:32","Musica elettronica,,Musica d'ambiente","oro","uk"
"Propane Nightmares","Pendulum","28 aprile 2008","5:14,(versione album),,4:19,(versione radiofonica)","Drum and bass,,Rock elettronico","oro","uk"
"Promiscuous","Nelly Furtado","25 aprile 2006   4 settembre 2006    24 giugno 2006  ","4:02,(versione album),,3:42,(radio edit)","Contemporary R&B,,Dance pop,,Hip hop","oro","uk"
"Please Forgive Me","Bryan Adams","2 novembre 1993","5:56","Soft rock","oro","uk"
"Please Don't Leave Me","Pink","31 gennaio 2009","3:51","Pop rock,,Pop","oro","uk"
"Renegades","X Ambassadors","3 marzo 2015","3:15","Folk rock","oro","uk"
"Rapper's Delight","The Sugarhill Gang","9 novembre 1979","4:55 (single version),,14:37 (album version)","Old school hip hop","oro","uk"
"Pump Up the Jam","Technotronic","1989","3:39","Hip house,,Acid house,,Eurodance","oro","uk"
"Poison","Alice Cooper","5 settembre 1989","4:29","Pop metal,,Hair metal,,Hard rock","oro","uk"
"Ready or Not","Bridgit Mendler","3 agosto 2012","3:20","Soul,,Rhythm and blues","oro","uk"
"Right There","Nicole Scherzinger","17 maggio 2011","4:02","Elettropop","oro","uk"
"Regulate","Warren G","28 aprile 1994","4:11","G-funk,,Hip hop soul","oro","uk"
"Ridin' Solo","Jason Derulo","26 aprile 2010","3:36","Elettropop","oro","uk"
"Part of Me","Katy Perry","13 febbraio 2012","3:35","Elettropop,,Dance","oro","uk"
"Right Here","Jess Glynne","6 luglio 2014","3:40","Deep house,,UK garage","oro","uk"
"Proud Mary","Creedence Clearwater Revival","15 gennaio 1969","3:07","Rock","oro","uk"
"The Reason","Hoobastank","27 aprile 2004","3:53","Pop rock","oro","uk"
"Ritual","Tiësto,Jonas Blue,Rita Ora","31 maggio 2019","3:18","Elettropop","oro","uk"
"Rock Your Body","Justin Timberlake","8 aprile 2003","4:27","Contemporary R&B,,Disco","oro","uk"
"Primadonna","Marina and the Diamonds","20 marzo 2012","3:41","Elettropop,,Musica house,,Europop,,Disco,,Rock elettronico","oro","uk"
"Rap God","Eminem","15 ottobre 2013","6:03","Hip hop","oro","uk"
"Roll with It","Oasis","14 agosto 1995","3:59","Britpop,,Rock","oro","uk"
"Release Me","Agnes","24 novembre 2008","4:15","Dance pop","oro","uk"
"Ric Flair Drip","21 Savage,Offset,Metro Boomin","31 ottobre 2017","2:52","Trap","oro","uk"
"Rock Steady","No Doubt","11 dicembre 2001","49:14","","oro","uk"
"Rhythm Is a Dancer","Snap!","30 marzo 1992","3:41","Eurodance","oro","uk"
"Sailing","Rod Stewart","1975","3:31","Soft rock","oro","uk"
"Scream","Usher","26 aprile 2012","3:54","Synth pop,,Dance pop","oro","uk"
"Scream","Paolo Nutini","28 gennaio 2014","3:09","Soul,,Rock alternativo","oro","uk"
"Roses","The Chainsmokers","16 giugno 2015","3:46","Synth pop","oro","uk"
"Read All About It","Professor Green","21 ottobre 2011","3:55","Pop rap,,Pop","oro","uk"
"...Ready for It?","Taylor Swift","24 ottobre 2017","3:28","Elettropop","oro","uk"
"Runaway Baby","Bruno Mars","31 ottobre 2011","2:28","Pop rock","oro","uk"
"Running Up That Hill (A Deal with God)","Kate Bush","16 settembre 1985","4:57","Art rock","oro","uk"
"Salute","Little Mix","23 aprile 2014","3:56,(album version),,3:07,(singolo)","Trap","oro","uk"
"Save the World","Swedish House Mafia","13 maggio 2011","3:33,(radio edit),,6:50,(extended mix)","Progressive house","oro","uk"
"Rule the World","Take That","21 ottobre 2007","3:58","Pop rock","oro","uk"
"Romeo and Juliet","Dire Straits","novembre 1980","6:01","Rock","oro","uk"
"Ring of Fire","Johnny Cash","Marzo 1963","2:38","Country","oro","uk"
"Say You Love Me","Jessie Ware","28 settembre 2014","4:17","Pop,,Soul","oro","uk"
"She Sells Sanctuary","The Cult","1985","4:23","Rock gotico,,Post-punk,,Rock alternativo","oro","uk"
"Shake It Out","Florence and the Machine","14 settembre 2011","4:37","Rock,,Gospel,,Pop barocco","oro","uk"
"Roxanne","The Police","7 aprile 1978  aprile 1979  (ristampa)","3:12","Reggae rock,,New wave","oro","uk"
"Sexy Love","Ne-Yo","11 luglio 2006","3:43","Hip hop soul,,Contemporary R&B","oro","uk"
"Rock the Casbah","The Clash","11 giugno 1982 (U.K.)","3:43","New wave,,Dance punk","oro","uk"
"Signs","Snoop Dogg","25 aprile 2005","3:56","West Coast hip hop,,Disco,,Funk","oro","uk"
"She Makes Me Wanna","JLS","24 luglio 2011","3:39","Contemporary R&B,,Dance pop","oro","uk"
