"title","artists","date","duration","genre","award","nation"
"All the Stars","Kendrick Lamar,SZA","4 gennaio 2018","3:55","Hip hop","1_platino","it"
"7 Rings","Ariana Grande","18 gennaio 2019","2:58","Pop rap,,Trap,,Contemporary R&B","1_platino","it"
"Arriverà l'amore","Emma Marrone","23 ottobre 2015","3:35","Pop","1_platino","it"
"Arsenico","Aiello","19 aprile 2019","3:00","Pop","1_platino","it"
"Amore puro","Alessandra Amoroso","30 agosto 2013","4:33","Pop","1_platino","it"
"Animals","Maroon 5","24 agosto 2014","3:49","New wave","1_platino","it"
"Arms Around You","XXXTentacion,Lil Pump","25 ottobre 2018","3:18","Tropical house,,Dance pop,,Reggaeton,,Contemporary R&B,,Pop rap,,Pop latino","1_platino","it"
"Aspettando il sole","Neffa","1996","5:11","Old school hip hop","1_platino","it"
"Gli anni","883","1995","4:52","Ballata,,Pop rock","1_platino","it"
"Un attimo ancora","Gemelli DiVersi","15 settembre 1998","4:00","Pop rap","1_platino","it"
"Baby Love","Petite Meller","19 gennaio 2015","3:41","Pop","1_platino","it"
"Back for Good","Take That","27 marzo 1995","4:02","Pop","1_platino","it"
"Avrai/5. (Una casa nuova)/Avrai (versione strumentale)","Claudio Baglioni","9 giugno 1982","11:27","Pop rock","1_platino","it"
"Army of Lovers","Lee Ryan","24 luglio 2005","2:54","Pop","1_platino","it"
"Baciami","Briga","27 maggio 2016","3:27","Pop rap","1_platino","it"
"Bad and Boujee","Migos","28 ottobre 2016","5:34,(Versione singolo),,,5:43,(Versione album),,,3:27,(Radio edit)","Trap","1_platino","it"
"L'amore è una cosa semplice","Tiziano Ferro","30 novembre 2012","4:02","Pop soul","1_platino","it"
"Autostop","Shade","16 giugno 2020","3:07","Hip hop","1_platino","it"
"Apologize","Timbaland","6 novembre 2007","3:06","Contemporary R&B,,Pop rock","1_platino","it"
"Baba O'Riley","The Who","1971","","Hard rock,,Rock elettronico","1_platino","it"
"Baila conmigo","Dayvi,Victor Cardenas","7 giugno 2019","3:10","Dance,,Musica house,,Pop latino","1_platino","it"
"Bad Day","Daniel Powter","8 febbraio 2005   27 giugno 2005   25 luglio  2005   15 febbraio 2006 ","3:52","Pop rock,,Soft rock,,Rock alternativo,,Piano rock","1_platino","it"
"Baila como El Papu","Gli Autogol,Dj Matrix","12 maggio 2017","2:33","Pop,,Musica latina","1_platino","it"
"Bella e rovinata","Irama","30 ottobre 2018","3:21","Pop","1_platino","it"
"Barbra Streisand","Duck Sauce","10 ottobre 2010","5:00","Nu-disco","1_platino","it"
"Bangarang","Skrillex","24 gennaio 2012","3:35","Dubstep","1_platino","it"
"Barceloneta","Carl Brave x Franco126,Coez","21 luglio 2017","4:03","Hip hop","1_platino","it"
"Applause","Lady Gaga","12 agosto 2013","3:32","Elettropop,,Eurodance","1_platino","it"
"Bam Bam Twist","Achille Lauro","18 giugno 2020","2:54","Twist,,Rock and roll","1_platino","it"
"Bad","David Guetta,Showtek","17 marzo 2014","2:50","Electro house","1_platino","it"
"Bandita","Jake La Furia","29 giugno 2018","3:24","Pop rap","1_platino","it"
"Basket Case","Green Day","29 novembre 1994","3:01","","1_platino","it"
"Bella storia","Fedez","25 settembre 2020","2:53","Elettropop","1_platino","it"
"Big City Life","Mattafix","8 agosto 2005","3:57","Pop","1_platino","it"
"Balla per me","Tiziano Ferro","5 giugno 2020","3:25","Pop","1_platino","it"
"Il bello d'esser brutti","J-Ax","20 febbraio 2015","3:29","Pop rap","1_platino","it"
"Back to Black","Amy Winehouse","30 aprile 2007 ","4:01","Soul","1_platino","it"
"Baila","Zucchero Fornaciari","22 giugno 2001","4:04","Pop,,Rock,,Blues","1_platino","it"
"Basta così","Negramaro","15 aprile 2011","5:59","Pop rock","1_platino","it"
"Black Widow","Iggy Azalea","13 agosto 2014","3:29","Trap","1_platino","it"
"Before You Go","Lewis Capaldi","19 novembre 2019","3:36","Pop soul","1_platino","it"
"Beautiful Day","U2","9 ottobre 2000","4:08","","1_platino","it"
"Bitch Better Have My Money","Rihanna","26 marzo 2015","3:39","Trap","1_platino","it"
"Beautiful People","Ed Sheeran","28 giugno 2019","3:17","Pop soul","1_platino","it"
"Blu","Rkomi","8 marzo 2019","2:45","Alternative hip hop,,Pop rap","1_platino","it"
"Black and Yellow","Wiz Khalifa","14 settembre 2010","3:37","Elettrorap","1_platino","it"
"Bitter Sweet Symphony","The Verve","16 giugno 1997","5:58","","1_platino","it"
"Bocca di Rosa","Fabrizio De André","1967","3:05","Musica d'autore,,Ballata","1_platino","it"
"Be Alright","Dean Lewis","29 giugno 2018","3:16","Pop","1_platino","it"
"Bling Bling (Oro)","Gué Pequeno","14 settembre 2018","3:28","Dancehall reggae,,Pop rap","1_platino","it"
"Better Now","Post Malone","5 giugno 2018","3:50","Pop","1_platino","it"
"Benvenuto","Laura Pausini","12 settembre 2011","3:56","Pop rock,,Pop latino","1_platino","it"
"Bon appétit","Katy Perry","28 aprile 2017","3:47","Dance pop","1_platino","it"
"Bossoli","Shiva","5 settembre 2019","2:58","Trap","1_platino","it"
"Bodies","Robbie Williams","12 ottobre 2009","4:03","Pop","1_platino","it"
"Born to Die","Lana Del Rey","30 dicembre 2011","4:46","Pop barocco,,Trip hop","1_platino","it"
"Blu","Zucchero Fornaciari","1º ottobre 1998","5:46","Pop,,Rock","1_platino","it"
"British","Dark Polo Gang","11 maggio 2018","3:08","Trap,,Hip hop","1_platino","it"
"Bruci la città","Irene Grandi","20 aprile 2007","3:33","Pop","1_platino","it"
"Boss","DrefGold","16 marzo 2018","3:31","Trap","1_platino","it"
"Bottiglie privè","Sfera Ebbasta","28 ottobre 2020","3:09","Pop,,Trap","1_platino","it"
"Blank Space","Taylor Swift","10 novembre 2014","3:51","Elettropop","1_platino","it"
"Billie Jean","Michael Jackson","2 gennaio 1983","4:54","Funk,,Pop,,Rhythm and blues","1_platino","it"
"Blue","Eiffel 65","7 ottobre 1998","4:48","Italodance,,Eurodance","1_platino","it"
"Boulevard of Broken Dreams","Green Day","29 novembre 2004","4:20","Rock alternativo","1_platino","it"
"Boom Clap","Charli XCX","17 giugno 2014","2:49","Synth pop","1_platino","it"
"Blow Me (One Last Kiss)","Pink","3 luglio 2012","4:16","Dance rock","1_platino","it"
"Break My Heart","Dua Lipa","25 marzo 2020","3:41","Dance pop","1_platino","it"
"Bum bum tam tam","MC Fioti","8 marzo 2017","2:50","Funk carioca","1_platino","it"
"Butterfly Effect","Travis Scott","15 maggio 2017","3:11","Trap,,Experimental hip hop","1_platino","it"
"Bruciare per te","Elisa","26 agosto 2016","4:56","Elettropop","1_platino","it"
"Calypso","Luis Fonsi,Stefflon Don","14 giugno 2018","3:19","Reggaeton,,Pop","1_platino","it"
"Calma e sangue freddo","Luca Dirisio","4 giugno 2004","3:33","Pop rock","1_platino","it"
"Bye Bye","Annalisa","20 aprile 2018","2:56","Elettropop","1_platino","it"
"Can't Stop","Red Hot Chili Peppers","24 gennaio 2003","4:27","Rock alternativo,,Rap rock,,Funk rock","1_platino","it"
"Le canzoni","Jovanotti","26 gennaio 2018","4:09","Dance pop","1_platino","it"
"C'est la vie","Achille Lauro","29 marzo 2019","3:13","Ballata","1_platino","it"
"California King Bed","Rihanna","13 maggio 2011","4:12","Rock,,Ballata","1_platino","it"
"Bring Me to Life","Evanescence","22 aprile 2003","3:57","Nu metal","1_platino","it"
"Calore","Emma Marrone","16 marzo 2010","3:24","Pop rock","1_platino","it"
"Cambia-menti","Vasco Rossi","15 ottobre 2013","3:57","Blues rock","1_platino","it"
"C'è sempre una canzone","Luca Carboni","24 gennaio 2014","4:12","Pop","1_platino","it"
"Careless Whisper","George Michael,(""George Michael"" nell'edizione UK; pubblicato come ""Wham! featuring George Michael"" negli USA)","24 luglio 1984","5:04","Pop,,Ballata,,Smooth jazz","1_platino","it"
"Caramelle","Dark Polo Gang","6 maggio 2017","2:30","Trap","1_platino","it"
"Caruso","Lucio Dalla","10 ottobre 1986","5:11","Musica d'autore,,Canzone italiana,,Canzone napoletana","1_platino","it"
"California Gurls","Katy Perry","7 maggio 2010","3:55","Elettropop,,Funk,,Bubblegum pop,,Pop rap","1_platino","it"
"Burn It Down","Linkin Park","16 aprile 2012  18 maggio 2012 (CD)","3:51","Rock elettronico,,Rap rock","1_platino","it"
"Born This Way","Lady Gaga","11 febbraio 2011","4:20","Synth pop,,Elettropop,,Dance pop","1_platino","it"
"Caramelo","Ozuna","11 giugno 2020","3:37","Reggaeton","1_platino","it"
"Che confusione","Moreno","3 giugno 2013","3:20","Pop rap","1_platino","it"
"Centro","MadMan","26 gennaio 2018","3:04","Hip hop","1_platino","it"
"Chasing Cars","Snow Patrol","giugno 2006","4:27,(Album ver.),,4:08,(Radio edit)","Rock alternativo","1_platino","it"
"Bury a Friend","Billie Eilish","30 gennaio 2019","3:13","Musica elettronica,,Industrial","1_platino","it"
"Can't Get You out of My Head","Kylie Minogue","8 settembre 2001","4:11","Dance pop,,Nu-disco","1_platino","it"
"Changes","XXXTentacion","2 marzo 2018","2:02","Pop soul,,Alternative R&B,,Ambient pop","1_platino","it"
"Candy","Paolo Nutini","18 maggio 2009","4:50","Folk rock","1_platino","it"
"Il centro del mondo","Luciano Ligabue","9 maggio 2008","4:13","Pop rock","1_platino","it"
"Cercavo amore","Emma","27 aprile 2012","3:34","Pop rock,,Power pop,,Dance","1_platino","it"
"Celebration","Madonna","8 agosto 2009","3:35","Dance","1_platino","it"
"Can't Remember to Forget You","Shakira","13 gennaio 2014","3:28","Reggae rock,,Pop rock","1_platino","it"
"Chega","Gaia","16 marzo 2020","3:05","","1_platino","it"
"The Chamber","Lenny Kravitz","23 giugno 2014","4:57","Rock,,New wave","1_platino","it"
"Chi non lavora non fa l'amore/Due nemici innamorati","Adriano Celentano,Claudia Mori","1 febbraio 1970","","Pop","1_platino","it"
"Castle of Glass","Linkin Park","11 novembre 2012  (vedi date di pubblicazione)","3:25","Rock alternativo,,Folktronica","1_platino","it"
"Chiaro di luna","Jovanotti","9 novembre 2018","3:59","Pop acustico","1_platino","it"
"Ci vorrebbe un amico/Notte prima degli esami","Antonello Venditti","marzo 1984","","Musica d'autore","1_platino","it"
"Il cielo ha una porta sola","Biagio Antonacci","10 ottobre 2008","3:49","Pop rock","1_platino","it"
"Che sia benedetta","Fiorella Mannoia","8 febbraio 2017","","Adult contemporary music,,Pop rock","1_platino","it"
"Clocks","Coldplay","2 aprile 2003","5:07","Rock alternativo","1_platino","it"
"China","Anuel AA,Daddy Yankee,Karol G","19 luglio 2019","5:01","Moombahton,,Electronic dance music","1_platino","it"
"Come mai","883","1993","4:19","Pop","1_platino","it"
"Chop Suey!","System of a Down","6 novembre 2001","3:30","Alternative metal","1_platino","it"
"Ciao","Coez","5 maggio 2017","3:39","Pop","1_platino","it"
"Come as You Are","Nirvana","2 marzo 1992","3:39","Grunge","1_platino","it"
"Ci vediamo a casa","Dolcenera","15 febbraio 2012","3:59","Synth pop,,Pop rock","1_platino","it"
"Come in ogni ora","Karima","febbraio 2009","5:09","Pop soul","1_platino","it"
"Controvento","Arisa","18 febbraio 2014","3:39","Pop","1_platino","it"
"Club Can't Handle Me","Flo Rida","28 giugno 2010","3:52","Hip house,,Elettrorap","1_platino","it"
"Colpo di fulmine","Anna Tatangelo","19 maggio 2006","3:50","Pop","1_platino","it"
"Un colpo all'anima","Luciano Ligabue","16 aprile 2010","3:08","Rock alternativo","1_platino","it"
"Cough Syrup","Young the Giant","12 luglio 2011","4:10","Indie rock,,Rock alternativo","1_platino","it"
"Come vorrei","Vasco Rossi","24 ottobre 2014","4:16","Ballata,,Pop rock","1_platino","it"
"Come foglie","Malika Ayane","18 febbraio 2009","3:49","Soul","1_platino","it"
"Close to Me","Ellie Goulding,Diplo","24 ottobre 2018","3:02","Pop","1_platino","it"
"Il comico (sai che risate)","Cesare Cremonini","20 aprile 2012","4:17","Pop","1_platino","it"
"Cool Kids","Echosmith","31 maggio 2013","3:35","Indie pop,,Pop rock","1_platino","it"
"Circles","Post Malone","30 agosto 2019","3:34","Pop psichedelico","1_platino","it"
"Cratere","Frah Quintale","3 luglio 2017","2:58","Indie pop","1_platino","it"
"Cosa ti aspetti da me","Loredana Bertè","6 febbraio 2019","3:44","Pop rock,,Elettropop","1_platino","it"
"Credimi ancora","Marco Mengoni","17 febbraio 2010","3:28","Pop rock","1_platino","it"
"Closer","Ne-Yo","15 aprile 2008    3 giugno 2008 ","3:54","Dance pop,,Contemporary R&B","1_platino","it"
"Cosa resterà (in a song)","Eiffel 65","19 maggio 2002","3:18","Italodance","1_platino","it"
"Congratulations","Post Malone","31 gennaio 2017","3:40","Cloud rap,,Trap","1_platino","it"
"Could You Be Loved","Bob Marley","13 giugno 1980","3:35","Reggae","1_platino","it"
"Crazy","Gnarls Barkley","11 gennaio 2006","2:58","Neo soul,,Pop rock","1_platino","it"
"Credo","Giorgia","14 aprile 2017","2:56","Elettropop,,Dance pop","1_platino","it"
"Crying at the Discoteque","Alcazar","8 gennaio 2001","3:50","Musica house,,Disco,,Nu-disco","1_platino","it"
"Comfortably Numb","Pink Floyd","2 gennaio 1980","6:26","Rock progressivo","1_platino","it"
"Crying in the Club","Camila Cabello","19 maggio 2017","3:36","Pop,,Dance","1_platino","it"
"La cura","Franco Battiato","1997","7:58","Pop","1_platino","it"
"Un cuore malato","Gigi D'Alessio,Lara Fabian","2007","4:40","Pop","1_platino","it"
"Cult","Emis Killa","6 giugno 2016","3:45","Elettropop","1_platino","it"
"The Cure","Lady Gaga","16 aprile 2017","3:31","Synth pop,,Pop soul","1_platino","it"
"Da sola/In the Night","Takagi & Ketra","12 gennaio 2018","3:10","Elettropop","1_platino","it"
"Creep","Radiohead","1992","3:59","Rock alternativo,,Grunge","1_platino","it"
"Crazy in Love","Beyoncé","18 maggio 2003","3:56","Contemporary R&B,,Funk,,Hip hop","1_platino","it"
"Destri","Gazzelle","25 settembre 2020","3:05","Indie rock,,Indie pop","1_platino","it"
"DAM","Il Pagante","9 settembre 2016","2:27","Musica elettronica","1_platino","it"
"Dance Again","Jennifer Lopez","2 aprile 2012","3:57","Dance pop","1_platino","it"
"Deborah Iurato","Deborah Iurato","13 maggio 2014","24:26","Pop","1_platino","it"
"Dark Necessities","Red Hot Chili Peppers","5 maggio 2016","5:02","Pop rock,,Rock alternativo","1_platino","it"
"Death Bed","Powfu","8 febbraio 2020","2:53","","1_platino","it"
"Dicono di me","Cesare Cremonini","30 maggio 2008","3:50","Pop rock","1_platino","it"
"Dangerous Woman","Ariana Grande","11 marzo 2016","3:53","","1_platino","it"
"La descrizione di un attimo","Tiromancino","2001","4:29","Trip hop","1_platino","it"
"Dilemme","Lous and the Yakuza","19 settembre 2019","3:05","Trap","1_platino","it"
"Dare (La La La)","Shakira","21 marzo 2014","3:06","Dance pop,,Pop latino,,Electro house","1_platino","it"
"The Days","Avicii","3 ottobre 2014","4:38","Electronic dance music,,Folktronica","1_platino","it"
"Un día (One Day)","J Balvin,Dua Lipa,Bad Bunny,Tainy","24 luglio 2020","3:51","Musica house,,Pop,,Reggaeton","1_platino","it"
"Uno di quei giorni","J-Ax","5 dicembre 2014","","Reggae fusion","1_platino","it"
"Dimmi Come...","Alexia","2002","3:30","Pop,,Funk","1_platino","it"
"Dedicato a te","Le Vibrazioni","2003","4:12","Pop rock","1_platino","it"
"Dimentico tutto","Emma Marrone","21 giugno 2013","3:30","Pop rap","1_platino","it"
"Un domani","Annalisa","24 agosto 2018","3:43","Pop rap","1_platino","it"
"Don't Be So Hard on Yourself","Jess Glynne","2015","3:31","Dance pop","1_platino","it"
"Die Young","Kesha","25 settembre 2012","3:34","Elettropop,,Dance pop,,Musica house","1_platino","it"
"Direzione la vita","Annalisa","13 ottobre 2017","3:29","Elettropop","1_platino","it"
"Don Medellín","Salmo","11 novembre 2016","3:51","Country rap","1_platino","it"
"Don't Believe in Love","Dido","27 ottobre 2008","3:53","Musica elettronica,,Pop","1_platino","it"
"Don't Cry","Guns N' Roses","17 settembre 1991","4:42","Power ballad,,Hard rock","1_platino","it"
"Domani smetto","Articolo 31","22 febbraio 2002","2:40","Rap rock","1_platino","it"
"Domani","Articolo 31","1996","5:06","G-funk","1_platino","it"
"Down Down Down","Lollipop","30 marzo 2001","3:10","Pop","1_platino","it"
"Don't Look Back in Anger","Oasis","19 febbraio 1996","4:47","Britpop,,Rock","1_platino","it"
"Le donne","Fabri Fibra","22 aprile 2011","4:01","Pop rap","1_platino","it"
"Dog Days Are Over","Florence and the Machine","1º dicembre 2008","4:11","Folk rock,,Art rock,,Indie rock,,Art pop","1_platino","it"
"Dove sei","Neffa","16 agosto 2013","3:59","Contemporary R&B","1_platino","it"
"Don't Stop Believin'","Journey","1981","4:11","Pop rock","1_platino","it"
"Djadja","Aya Nakamura","6 aprile 2018","2:51","Musica africana","1_platino","it"
"Do What U Want","Lady Gaga","21 ottobre 2013","3:47","Synth pop,,Dance pop","1_platino","it"
"Dorado","Mahmood","10 luglio 2020","2:58","Pop","1_platino","it"
"È l'amore che conta","Giorgia","9 settembre 2011","3:21","Rhythm and blues,,Neo soul,,Pop","1_platino","it"
"E Raffaella è mia","Tiziano Ferro","18 maggio 2007","3:16","Dance pop","1_platino","it"
"Drag Me Down","One Direction","31 luglio 2015","3:12","Pop rock","1_platino","it"
"E se poi","Malika Ayane","13 febbraio 2013","4:48","Pop,,Jazz","1_platino","it"
"Don Raffaè","Fabrizio De André","1990","4:07","Musica d'autore,,Canzone napoletana","1_platino","it"
"L'emozione non ha voce","Adriano Celentano","1999","4:09","Pop,,Musica leggera","1_platino","it"
"Earned It","The Weeknd","23 dicembre 2014","4:12","Contemporary R&B,,Pop barocco","1_platino","it"
"Eccoti","Max Pezzali","2005","4:08","Pop rock","1_platino","it"
"Drops of Jupiter (Tell Me)","Train","23 luglio 2001","4:21","Pop rock,,Rock alternativo","1_platino","it"
"Endless Summer","Oceana (cantante)","4 maggio 2012","3:18","Musica house,,Elettropop,,,Disco","1_platino","it"
"E ritorno da te","Laura Pausini","14 settembre 2001","4:01","Pop","1_platino","it"
"Un'emozione per sempre","Eros Ramazzotti","12 maggio 2003","3:56","Pop rock","1_platino","it"
"Duemila volte","Marco Mengoni","4 ottobre 2019","3:22","Pop","1_platino","it"
"E yo mamma","Coez","28 aprile 2017","3:21","Pop","1_platino","it"
"Elegante","DrefGold","10 giugno 2020","3:40","Pop rap","1_platino","it"
"Dream On","Aerosmith","27 giugno 1973","4:27","Arena rock,,Album-oriented rock,,Power ballad","1_platino","it"
"Eastside","Benny Blanco,Halsey,Khalid","12 luglio 2018","2:53","Pop","1_platino","it"
"Each Tear","Mary J. Blige","26 febbraio 2010","4:16","Contemporary R&B","1_platino","it"
"Era una vita che ti stavo aspettando","Francesco Renga","24 aprile 2015","3:52","Pop","1_platino","it"
"Eveything","Michael Bublé","15 maggio 2007","3:33","Pop","1_platino","it"
"L'estate di John Wayne","Raphael Gualazzi","15 luglio 2016","3:23","Pop","1_platino","it"
"Everything Burns","Ben Moody","4 luglio 2005","3:43","Rock alternativo","1_platino","it"
"Eppure sentire (un senso di te)","Elisa","12 gennaio 2007","4:12,,(Album Version)","Pop,,Ballata","1_platino","it"
"Estate dimmerda","Salmo","21 luglio 2017","4:17","Alternative hip hop","1_platino","it"
"Estate","Negramaro","30 giugno 2005","3:02","Pop rock","1_platino","it"
"Enter Sandman","Metallica","29 luglio 1991","5:37","Heavy metal","1_platino","it"
"Falling","Trevor Daniel","5 ottobre 2018","2:39","Pop rap","1_platino","it"
"Estate","Jovanotti","5 luglio 2013","3:55","Reggae fusion","1_platino","it"
"Everytime","The Kolors","3 maggio 2015","3:04","Funk rock","1_platino","it"
"E.T.","Katy Perry","16 febbraio 2011  (vedi date di pubblicazione)","3:51","Musica elettronica,,Hip hop,,Dubstep","1_platino","it"
"Every Teardrop Is a Waterfall","Coldplay","3 giugno 2011  (vedi date di pubblicazione)","4:03","Rock alternativo","1_platino","it"
"Everybody Hurts","R.E.M.","15 aprile 1993    4 settembre 1993 ","5:20","Ballata,,Rock alternativo,,Rock sinfonico","1_platino","it"
"Fidati ancora di me","Alessandra Amoroso","17 Marzo 2017","3:48","Pop","1_platino","it"
"Everything I Wanted","Billie Eilish","13 novembre 2019","4:05","Elettropop","1_platino","it"
"Everlong","Foo Fighters","18 agosto 1997","4:10","Rock alternativo","1_platino","it"
"Fight for This Love","Cheryl","2009","3:50","Pop,,Dance pop,,Rhythm and blues,,Contemporary R&B","1_platino","it"
"Feel It Still","Portugal. The Man","3 marzo 2017","2:43","Pop psichedelico,,Funk","1_platino","it"
"Finalmente piove","Valerio Scanu","10 febbraio 2016","3:10","Pop","1_platino","it"
"Le feste di Pablo","Cara","13 marzo 2020","3:03","Pop","1_platino","it"
"Fancy","Iggy Azalea","17 febbraio 2014","3:19","Elettrorap,,Trap","1_platino","it"
"Enjoy the Silence","Depeche Mode","5 febbraio 1990","4:15","Synth pop","1_platino","it"
"Fast Car","Tracy Chapman","6 aprile 1988","4:56","Folk","1_platino","it"
"La fine","Tiziano Ferro","1º febbraio 2013","3:45","Neo soul","1_platino","it"
"Far l'amore","Bob Sinclar,Raffaella Carrà","15 aprile 2010","3:02,,(Radio Edit),,6:24,,(Club Mix)","Italo house","1_platino","it"
"The Edge of Glory","Lady Gaga","9 maggio 2011","5:21","Pop,,Dance pop","1_platino","it"
"Feel So Close","Calvin Harris","agosto 2011","3:27","Electro house,,Rock elettronico,,Dance pop","1_platino","it"
"Fatti avanti amore","Nek","11 febbraio 2015","3:23","Pop,,Pop rock","1_platino","it"
"Feel This Moment","Pitbull","22 febbraio 2013","3:49","Disco,,Dance pop","1_platino","it"
"Una finestra tra le stelle","Annalisa","11 febbraio 2015","3:31","Pop","1_platino","it"
"Fly High","Shaggy","5 giugno 2009","3:27","Reggae fusion","1_platino","it"
"Forte","Gemitaiz","22 gennaio 2016","3:27","Pop rap","1_platino","it"
"Fuori","Gemitaiz","15 dicembre 2017","3:23","Hip hop","1_platino","it"
"First Time","Kygo,Ellie Goulding","28 aprile 2017","3:13","Tropical house","1_platino","it"
"Feel Good Inc","Gorillaz","9 maggio 2005","3:43","Funk rock,,Alternative hip hop","1_platino","it"
"Gaetano","Calcutta","2015","4:02","Indie pop","1_platino","it"
"Focus","Ariana Grande","30 ottobre 2015","3:31","Dance pop","1_platino","it"
"Freedom","Pharrell Williams","30 giugno 2015","2:43","Indie pop","1_platino","it"
"Fiori","Giaime","18 luglio 2019","2:48","Hip hop,,Trap","1_platino","it"
"La forza della vita","Paolo Vallesi","Febbraio 1992","4:30","Pop","1_platino","it"
"Fuck Love","XXXTentacion","23 gennaio 2018","2:26","Trap,,Alternative R&B,,Emo rap,,Cloud rap","1_platino","it"
"Fumo da solo","Izi","5 ottobre 2018","3:42","Trap","1_platino","it"
"Fragili","Club Dogo","25 luglio 2014","4:24","Pop rap","1_platino","it"
"Gioia infinita","Negrita","21 aprile 2009","4:20","Rock latino,,Reggae","1_platino","it"
"Gigolò","Lazza","4 ottobre 2019","2:45","Hip hop","1_platino","it"
"Gianna/Visto che mi vuoi lasciare","Rino Gaetano","1978","","Pop","1_platino","it"
"Gocce di memoria","Giorgia","20 marzo 2003","4:16","Pop,,Trip hop","1_platino","it"
"Giovane giovane","Laïoung,Izi,Tedua","26 settembre 2016","4:36","Hip hop","1_platino","it"
"Good Feeling","Flo Rida","29 agosto 2011","4:06","Elettropop,,Musica house","1_platino","it"
"Girls Like","Tinie Tempah","26 febbraio 2016","3:16","Dance pop,,Deep house","1_platino","it"
"Generazione bho","Fedez","29 settembre 2014","3:21","Elettrorap,,Political hip hop","1_platino","it"
"Freud","Nek","31 marzo 2017","3:23","Elettropop","1_platino","it"
"Gettin' Over You","David Guetta,Chris Willis","12 aprile 2010","3:08","Electro house,,Hip house","1_platino","it"
