"title","artists","date","duration","genre","award","nation"
"Army of Two","Olly Murs","10 marzo 2013","4:48","Power pop,,Funk","1_platino","au"
"Ana's Song (Open Fire)","Silverchair","1999","3:42","Rock alternativo,,Post-grunge","1_platino","au"
"Always Remember Us This Way","Lady Gaga","24 novembre 2018  (vedi date di pubblicazione)","3:30","Country","1_platino","au"
"Back to Sleep","Chris Brown","5 novembre 2015","3:21","Contemporary R&B","1_platino","au"
"All the Stars","Kendrick Lamar,SZA","4 gennaio 2018","3:55","Hip hop","1_platino","au"
"American Boy","Estelle","17 marzo 2008    22 marzo 2008   8 aprile 2008   18 aprile 2008 ","4:44,(album version),–4:01,(radio edit)","Hip hop,,Disco","1_platino","au"
"Back for Good","Take That","27 marzo 1995","4:02","Pop","1_platino","au"
"Alejandro","Lady Gaga","20 aprile 2010","4:34","Elettropop","1_platino","au"
"Animal","Neon Trees","16 marzo 2010    10 gennaio 2011  ","3:32","New wave,,Elettropop","1_platino","au"
"7 Rings","Ariana Grande","18 gennaio 2019","2:58","Pop rap,,Trap,,Contemporary R&B","1_platino","au"
"Arms Around You","XXXTentacion,Lil Pump","25 ottobre 2018","3:18","Tropical house,,Dance pop,,Reggaeton,,Contemporary R&B,,Pop rap,,Pop latino","1_platino","au"
"Bad","David Guetta,Showtek","17 marzo 2014","2:50","Electro house","1_platino","au"
"Bad Liar","Imagine Dragons","6 novembre 2018","4:20","Elettropop","1_platino","au"
"Bad Things","Machine Gun Kelly,Camila Cabello","14 ottobre 2016","3:59","Pop rap","1_platino","au"
"Baby Boy","Beyoncé","3 agosto 2003    3 ottobre 2003   6 ottobre 2003 ","4:04","Dancehall reggae","1_platino","au"
"Animals","Martin Garrix","17 giugno 2013","5:04","Electronic dance music","1_platino","au"
"Audio","LSD","10 maggio 2018","3:23","Pop","1_platino","au"
"All The Things She Said","t.A.T.u.","17 agosto 2002","3:34","Pop rock,,Rock elettronico,,Dance rock","1_platino","au"
"Ball for Me","Post Malone","8 maggio 2018","3:27","Hip hop","1_platino","au"
"Bad Child","Tones and I","12 marzo 2020","3:41","Indie pop","1_platino","au"
"Bad Liar","Selena Gomez","18 maggio 2017  (vedi date di pubblicazione)","3:34","Pop","1_platino","au"
"Bad","Michael Jackson","7 settembre 1987","4:07","Dance pop,,Funk","1_platino","au"
"Bad at Love","Halsey","22 agosto 2017","3:01","Elettropop","1_platino","au"
"Anaconda","Nicki Minaj","4 agosto 2014","4:13","Trap,,Pop rap","1_platino","au"
"Be My Lover","La Bouche","2 marzo 1995","4:00","Eurodance","1_platino","au"
"Beautiful Trauma","Pink","21 novembre 2017 ( Stati Uniti ) - 12 gennaio 2018 ( Italia )","4:10","Pop rock","1_platino","au"
"Barbra Streisand","Duck Sauce","10 ottobre 2010","5:00","Nu-disco","1_platino","au"
"Be Kind","Marshmello,Halsey","1º maggio 2020","2:52","Electronic dance music","1_platino","au"
"Bank Account","21 Savage","8 agosto 2017","3:40","Hip hop,,Trap","1_platino","au"
"Before the Worst","The Script","20 giugno 2009","3:23","Indie pop","1_platino","au"
"Beautiful","Akon","6 gennaio 2009","3:52","Dance pop,,Contemporary R&B","1_platino","au"
"Bad Day","Daniel Powter","8 febbraio 2005   27 giugno 2005   25 luglio  2005   15 febbraio 2006 ","3:52","Pop rock,,Soft rock,,Rock alternativo,,Piano rock","1_platino","au"
"Better Man","Robbie Williams","22 ottobre 2001","3:22","Pop","1_platino","au"
"#Beautiful","Mariah Carey","6 maggio 2013","3:22","Contemporary R&B","1_platino","au"
"Bed of Lies","Nicki Minaj","16 novembre 2014","4:30","Elettropop,,Pop rap","1_platino","au"
"Ballin'","Mustard,Roddy Ricch","20 agosto 2019","3:00","Hip hop","1_platino","au"
"Best of You","Foo Fighters","28 maggio 2005","4:15","","1_platino","au"
"Beautiful People","Chris Brown","11 marzo 2011","3:45","Europop,,Progressive house","1_platino","au"
"Blame","Calvin Harris","5 settembre 2014","3:34","Electronic dance music","1_platino","au"
"Better the Devil You Know","Kylie Minogue","aprile 1990","3:52","Pop,,Dance,,Dance pop","1_platino","au"
"Applause","Lady Gaga","12 agosto 2013","3:32","Elettropop,,Eurodance","1_platino","au"
"Blah Blah Blah","Kesha","1º febbraio 2010","2:52","Elettropop,,Dance pop","1_platino","au"
"Bitch","Meredith Brooks","3 giugno 1997","3:58","Pop rock","1_platino","au"
"Best Thing I Never Had","Beyoncé","1º giugno 2011","4:13","Contemporary R&B","1_platino","au"
"Birthday","Katy Perry","21 aprile 2014","3:35","Nu-disco,,Pop","1_platino","au"
"Beat It","Michael Jackson","3 febbraio 1983","4:18","Pop rock,,Funk rock,,Soul,,Dance rock,,Hard rock","1_platino","au"
"Beautiful Day","U2","9 ottobre 2000","4:08","","1_platino","au"
"Big Girls Cry","Sia","25 giugno 2014","3:31","Elettropop","1_platino","au"
"Beautiful","Christina Aguilera","16 novembre 2002","3:58","Ballata,,Pop","1_platino","au"
"Because You Loved Me","Céline Dion","9 febbraio 1996","4:33","Pop,,Ballata","1_platino","au"
"Bitches N Marijuana","Chris Brown,Tyga","6 febbraio 2015","4:14","West Coast hip hop,,Gangsta rap,,Contemporary R&B,,Elettrorap","1_platino","au"
"Bootylicious","Destiny's Child","26 giugno 2001","3:27","Contemporary R&B,,Dance pop","1_platino","au"
"Boom, Boom, Boom, Boom!!","Vengaboys","23 ottobre 1998","3:02","Eurodance,,Techno","1_platino","au"
"Body Like a Back Road","Sam Hunt","6 febbraio 2017","2:45","Country","1_platino","au"
"Bloom","Troye Sivan","2 maggio 2018","3:42","Elettropop","1_platino","au"
"Both of Us","B.o.B","22 maggio 2012","3:36","Alternative hip hop,,Country rap","1_platino","au"
"Boombastic","Shaggy","1995","3:52","Reggae fusion","1_platino","au"
"Blow","Kesha","8 febbraio 2011","3:40","Elettropop,,Dance pop","1_platino","au"
"Break Up with Your Girlfriend, I'm Bored","Ariana Grande","12 febbraio 2019","3:10","Pop,,Contemporary R&B,,Trap","1_platino","au"
"Black and Yellow","Wiz Khalifa","14 settembre 2010","3:37","Elettrorap","1_platino","au"
"Blaze of Glory","Jon Bon Jovi","1990","5:35","Country rock,,Hard rock,,Album-oriented rock","1_platino","au"
"Boss Bitch","Doja Cat","23 gennaio 2020","2:14","Electro,,Musica house,,Techno","1_platino","au"
"Billie Jean","Michael Jackson","2 gennaio 1983","4:54","Funk,,Pop,,Rhythm and blues","1_platino","au"
"Born to Be Yours","Kygo,Imagine Dragons","15 giugno 2018","3:13","Musica house","1_platino","au"
"Bubbly","Colbie Caillat","15 maggio 2007","3:16","Folk,,Pop","1_platino","au"
"Brave","Sara Bareilles","23 aprile 2013","3:39","Pop","1_platino","au"
"The Boy Is Mine","Brandy,Monica","19 maggio 1998","4:03","Contemporary R&B,,Hip hop soul","1_platino","au"
"California King Bed","Rihanna","13 maggio 2011","4:12","Rock,,Ballata","1_platino","au"
"Cake by the Ocean","DNCE","18 settembre 2015","3:38","Dance pop,,Pop rock","1_platino","au"
"Call You Mine","The Chainsmokers,Bebe Rexha","31 maggio 2019","3:37","Elettropop","1_platino","au"
"Blueberry Faygo","Lil Mosey","7 febbraio 2020","2:43","Trap","1_platino","au"
"Caught Up","Usher","30 novembre 2004","3:44","New jack swing,,Contemporary R&B","1_platino","au"
"Bulletproof","La Roux","22 giugno 2009","3:29","Bitpop,,Elettropop,,Synth pop","1_platino","au"
"Boulevard of Broken Dreams","Green Day","29 novembre 2004","4:20","Rock alternativo","1_platino","au"
"Break the Rules","Charli XCX","19 agosto 2014","3:24","Pop punk,,Teen pop","1_platino","au"
"Breathin","Ariana Grande","18 settembre 2018  (vedi date di pubblicazione)","3:18","Dance pop","1_platino","au"
"Chasing the Sun","The Wanted","17 aprile 2012","3:14","Eurodance,,Elettropop,,Dance pop","1_platino","au"
"Breathless","The Corrs","3 luglio 2000","3:27","Pop rock","1_platino","au"
"Buttons","Pussycat Dolls","2 maggio 2006","3:46","Contemporary R&B,,Pop","1_platino","au"
"Closer to the Edge","Thirty Seconds to Mars","20 agosto 2010","4:34","Arena rock","1_platino","au"
"Candy Shop","50 Cent","1º febbraio 2005","3:29","Dirty rap","1_platino","au"
"City of Angels","24kGoldn","27 marzo 2020","1:55","Pop rap","1_platino","au"
"The Chronicles of Life and Death","Good Charlotte","5 ottobre 2004","variabile","Pop rock,,Pop punk,,Punk revival","1_platino","au"
"Case of the Ex","Mýa","28 agosto 2000","3:56","Contemporary R&B","1_platino","au"
"Can't Remember to Forget You","Shakira","13 gennaio 2014","3:28","Reggae rock,,Pop rock","1_platino","au"
"Candyman","Christina Aguilera","20 febbraio 2007   7 aprile 2007   ","3:14","Pop,,Blues,,Jazz","1_platino","au"
"Confide In Me","Kylie Minogue","29 agosto 1994","5:51","Trip hop,,Dance pop","1_platino","au"
"(You Drive Me) Crazy","Britney Spears","24 agosto 1999","3:18,(versione album),,3:17,(The Stop Remix!)","Teen pop","1_platino","au"
"The Climb","Miley Cyrus","5 marzo 2009","3:55","Country pop","1_platino","au"
"Chun-Li","Nicki Minaj","12 aprile 2018","3:11","Hip hop","1_platino","au"
"Closer","Ne-Yo","15 aprile 2008    3 giugno 2008 ","3:54","Dance pop,,Contemporary R&B","1_platino","au"
"Boy with Luv","BTS","12 aprile 2019","3:49","","1_platino","au"
"Cool For The Summer","Demi Lovato","1º luglio 2015","3:34","Pop rock,,Elettropop","1_platino","au"
"Come & Go","Juice Wrld,Marshmello","9 luglio 2020","3:25","","1_platino","au"
"Clout Cobain","Denzel Curry","11 luglio 2018","3:51","Emo rap,,Trap","1_platino","au"
"Come on Over Baby (All I Want Is You)","Christina Aguilera","11 settembre 2000","3:23","Pop,,Dance pop,,Rhythm and blues,,Contemporary R&B","1_platino","au"
"Dead and Gone","T.I.","7 ottobre 2008 (Originale)  4 febbraio 2009  (Ristampa)","4:59","Alternative hip hop","1_platino","au"
"Crank That (Soulja Boy)","Soulja Boy Tell'em","2 maggio 2007","3:42","Snap music","1_platino","au"
"Circus","Britney Spears","2 dicembre 2008","3:12","Dance pop,,Elettropop","1_platino","au"
"Come Out and Play","The Offspring","10 marzo 1994","3:17","Pop punk","1_platino","au"
"The Days","Avicii","3 ottobre 2014","4:38","Electronic dance music,,Folktronica","1_platino","au"
"Crying in the Club","Camila Cabello","19 maggio 2017","3:36","Pop,,Dance","1_platino","au"
"The Cure","Lady Gaga","16 aprile 2017","3:31","Synth pop,,Pop soul","1_platino","au"
"Dedication to My Ex (Miss That)","Lloyd","9 agosto 2011","3:56","Contemporary R&B,,New jack swing,,Disco,,Hip hop","1_platino","au"
"Dangerous","David Guetta","6 ottobre 2014","3:23","Funky house,,Dance pop,,Pop rock","1_platino","au"
"Daylight","Maroon 5","27 novembre 2012","3:46","Pop rock,,Soft rock","1_platino","au"
"Dance to This","Troye Sivan","13 giugno 2018","3:51","Contemporary R&B","1_platino","au"
"Deja Vu","Post Malone","8 settembre 2016","3:50 (album version) - 3:30 (radio edit)","Alternative R&B","1_platino","au"
"Dior","Pop Smoke","11 febbraio 2020","3:36","Hip hop","1_platino","au"
"Dance Floor Anthem","Good Charlotte","7 settembre 2007   2 luglio 2007 
30 giugno 2007","4:04","Rock alternativo,,Punk revival,,Pop punk","1_platino","au"
"The Cup of Life","Ricky Martin","19 maggio 1998","4:39","Musica latina,,Pop,,Pop latino","1_platino","au"
"Do It Again","Pia Mia","4 maggio 2015","3:27","","1_platino","au"
"Dirty Sexy Money","David Guetta,Afrojack","3 novembre 2017","2:52","Pop","1_platino","au"
"Crazy Little Thing Called Love","Queen","5 ottobre 1979","2:42","Rockabilly,,Rock and roll","1_platino","au"
"Decode","Paramore","16 novembre 2008  (vedi date di pubblicazione)","4:22","Rock alternativo,,Emo","1_platino","au"
"Dangerous Woman","Ariana Grande","11 marzo 2016","3:53","","1_platino","au"
"Crazy in Love","Beyoncé","18 maggio 2003","3:56","Contemporary R&B,,Funk,,Hip hop","1_platino","au"
"Don't Be So Shy (Filatov & Karas Remix)","Imany","18 dicembre 2015","3:10","Electronic dance music,,Musica house","1_platino","au"
"Dance Again","Jennifer Lopez","2 aprile 2012","3:57","Dance pop","1_platino","au"
"Discothèque","U2","3 febbraio 1997","5:19","Alternative dance,,Dance rock,,Synth pop","1_platino","au"
"Don't Check on Me","Chris Brown","25 giugno 2019","3:25","Contemporary R&B,,Soul,,Pop acustico","1_platino","au"
"Don't Be So Hard on Yourself","Jess Glynne","2015","3:31","Dance pop","1_platino","au"
"Delicate","Taylor Swift","12 marzo 2018","3:52","Elettropop","1_platino","au"
"Dirrty","Christina Aguilera","16 settembre 2002","4:58,(album version),,4:01,(no rap edit)","Hip hop,,Contemporary R&B","1_platino","au"
"Don't Stop the Party","Black Eyed Peas,,accreditati come The Black Eyed Peas","10 maggio 2011","6:07,(versione album),,4:00,(versione radiofonica)","Hip house","1_platino","au"
"Drunk","Ed Sheeran","17 febbraio 2012  (vedi date di pubblicazione)","3:20","Pop rock","1_platino","au"
"Disturbia","Rihanna","17 giugno 2008","3:58","Dance pop,,Elettropop","1_platino","au"
"Don't Phunk with My Heart","Black Eyed Peas,,accreditati come The Black Eyed Peas","12 aprile 2005","3:37","Dance pop,,Bhangra","1_platino","au"
"Dressed For Success","Roxette","28 giugno 1988","4:19","Pop,,Rock","1_platino","au"
"Don't Leave Me Alone","David Guetta","27 luglio 2018","3:04","Electronic dance music,,Synth pop","1_platino","au"
"Don't Wanna Know","Maroon 5","11 ottobre 2016","3:34","Tropical house","1_platino","au"
"Don't Stop the Party","Pitbull","25 settembre 2012","3:26","Elettrorap","1_platino","au"
"Don't Hold Your Breath","Nicole Scherzinger","10 marzo 2011","3:18","Elettropop","1_platino","au"
"Drunk in Love","Beyoncé","17 dicembre 2013","5:23","Trap","1_platino","au"
"Earfquake","Tyler,The Creator","4 giugno 2019","4:26","Hip hop,,Alternative hip hop","1_platino","au"
"Easy","Commodores","1977","3:58","Pop,,Rhythm and blues,,Soul,,Funk","1_platino","au"
"The Fear","Lily Allen","9 dicembre 2008 (Stati Uniti)  18 dicembre 2008  (Brasile)  26 gennaio 2009  (Regno Unito)","3:25","Elettropop,,Pop","1_platino","au"
"Don't Stop the Music","Rihanna","7 settembre 2007","4:27","Dance pop,,Techno","1_platino","au"
"Earned It","The Weeknd","23 dicembre 2014","4:12","Contemporary R&B,,Pop barocco","1_platino","au"
"Eenie Meenie","Sean Kingston,Justin Bieber","23 marzo 2010","3:22","Dance pop,,Reggae fusion","1_platino","au"
"Evacuate the Dancefloor","Cascada","29 giugno 2009","3:28","Dance","1_platino","au"
"Epic","Faith No More","29 gennaio 1990","4:52","Alternative metal,,Funk metal,,Rap metal","1_platino","au"
"Everybody Talks","Neon Trees","20 dicembre 2011","2:59","Rock alternativo,,Power pop","1_platino","au"
"Don't Tell Me","Madonna","21 novembre 2000","4:40","Pop,,Country","1_platino","au"
"Every Teardrop Is a Waterfall","Coldplay","3 giugno 2011  (vedi date di pubblicazione)","4:03","Rock alternativo","1_platino","au"
"Drop the World","Lil Wayne","22 dicembre 2009","3:49","Elettrorap,,Rap rock","1_platino","au"
"Escape","Enrique Iglesias","Aprile 2002","3:28","Pop latino","1_platino","au"
"Empire State of Mind","Jay-Z","13 novembre 2009","4:37","Contemporary R&B,,Hip hop","1_platino","au"
"Falling","Harry Styles","7 marzo 2020","4:00","","1_platino","au"
"End Game","Taylor Swift","14 novembre 2017","4:04","Elettropop,,Rhythm and blues","1_platino","au"
"Fake Love","Drake","29 ottobre 2016","3:27","Dancehall reggae,,Trap","1_platino","au"
"Flashlight","Jessie J","22 aprile 2015","3:29","Pop","1_platino","au"
"Everything Has Changed","Taylor Swift","24 giugno 2013","4:04","Folk pop","1_platino","au"
"Don't Call Me Up","Mabel","18 gennaio 2019","2:58","Tropical house,,Pop","1_platino","au"
"Fine China","Chris Brown","29 marzo 2013","3:33","","1_platino","au"
"Fall Down","will.i.am","16 aprile 2013","5:08","Elettropop","1_platino","au"
"First Time","Kygo,Ellie Goulding","28 aprile 2017","3:13","Tropical house","1_platino","au"
"Flames","David Guetta,Sia","22 marzo 2018","3:15","Elettropop","1_platino","au"
"Fill Me In","Craig David","3 aprile 2000","4:16","Contemporary R&B,,UK garage","1_platino","au"
"Firestone","Kygo","1º dicembre 2014","4:33","Deep house,,Tropical house","1_platino","au"
"Electricity","Dua Lipa,Silk City","7 settembre 2018","3:58","Dance pop,,Musica house","1_platino","au"
"Fastlove","George Michael","18 aprile 1996","5:24","Pop","1_platino","au"
"Falling Down","Lil Peep,XXXTentacion","19 settembre 2018","3:18","Pop rock,,Emo-pop","1_platino","au"
"Free","Broods","1º aprile 2016","3:43","Synth pop,,Industrial","1_platino","au"
"For the First Time","The Script","20 agosto 2010","4:11","Rock alternativo,,Soft rock","1_platino","au"
"Forever Love","Gary Barlow","giugno 1996","4:36","Pop,,Soft rock","1_platino","au"
"Dynamite","BTS","21 agosto 2020","6:37,,19:34,(EP DayTime),,20:07,(EP NightTime),,33:01,(CD)","K-pop,,Disco","1_platino","au"
"For the Night","Pop Smoke","3 ottobre 2020","3:10","Hip hop","1_platino","au"
"Fire","Bruce Springsteen,E Street Band","1 gennaio 1987","2:58","Rock","1_platino","au"
"Genius","LSD","3 maggio 2018","3:33","Pop","1_platino","au"
"Get Over You","Sophie Ellis-Bextor","21 maggio 2002","3:14","Dance pop","1_platino","au"
"The Fox (What Does the Fox Say?)","Ylvis","2 settembre 2013","3:33","Electronic dance music","1_platino","au"
"Freaky Friday","Lil Dicky","15 marzo 2018","3:40","Comedy hip hop,,Synth pop","1_platino","au"
"Gipsy Kings","Gipsy Kings","1988","43:45","Flamenco,,Rumba catalana","1_platino","au"
"Goodbye","Spice Girls","8 dicembre 1998  (US)  14 dicembre 1998  (UK)","4:20,(radio edit),4:44 (single version)
4:35 (music video)","Pop","1_platino","au"
"Glamorous","Fergie","23 gennaio 2007   7 marzo 2007    19 marzo 2007  (Regno Unito)","3:17,(Radio Edit),4:06 (Album version)","Contemporary R&B,,Pop rap","1_platino","au"
"Ghetto Gospel","Tupac Shakur","2005","3:58","West Coast hip hop","1_platino","au"
"Free Fallin'","Tom Petty","27 ottobre 1989","4:14","Heartland rock","1_platino","au"
"Golden","Travie McCoy","15 giugno 2015","3:35","Pop rap","1_platino","au"
"From Afar","Vance Joy","21 gennaio 2013","4:24","Indie pop","1_platino","au"
"Genie in a Bottle","Christina Aguilera","22 giugno 1999","3:36","Teen pop,,Dance pop","1_platino","au"
"Girls Like","Tinie Tempah","26 febbraio 2016","3:16","Dance pop,,Deep house","1_platino","au"
"Gettin' Over You","David Guetta,Chris Willis","12 aprile 2010","3:08","Electro house,,Hip house","1_platino","au"
"Fuck It (I Don't Want You Back)","Eamon","2004","03:45","Pop,,Pop rap,,Contemporary R&B","1_platino","au"
"Gives You Hell","The All-American Rejects","30 settembre 2008","3:33","Rock alternativo","1_platino","au"
"Groove Is in the Heart","Deee-Lite","1990","3:54","Pop,,Electronic dance music","1_platino","au"
"Glad You Came","The Wanted","10 luglio 2011","3:17","Dance pop","1_platino","au"
"Goodbye My Lover","James Blunt","16 novembre 2005","4:18","Pop rock,,Piano rock","1_platino","au"
"Good Life","G-Eazy,Kehlani","17 marzo 2017","3:45","Pop rap","1_platino","au"
"Gold on the Ceiling","The Black Keys","25 febbraio 2012","3:44","Garage rock,,Blues rock,,Hard rock,,Rock alternativo","1_platino","au"
"Goodbye","Jason Derulo,David Guetta","24 agosto 2018","3:15","Electronic dance music,,Contemporary R&B","1_platino","au"
"Got 2 Luv U","Sean Paul","19 luglio 2011","3:26","Elettropop","1_platino","au"
"For You","Liam Payne,Rita Ora","5 gennaio 2018","4:05","Dance,,Elettropop","1_platino","au"
"Fly","Nicki Minaj","30 agosto 2011  (stazioni radiofoniche)  11 settembre 2011  (download digitale)","3:32","Pop rap,,Contemporary R&B","1_platino","au"
"Grass Ain't Greener","Chris Brown","5 maggio 2016","3:21","Alternative R&B,,Trap","1_platino","au"
"God Is a Woman","Ariana Grande","13 luglio 2018  (vedi date di pubblicazione)","3:17","Trap,,Contemporary R&B,,Pop rap","1_platino","au"
"Have You Ever?","Brandy","29 dicembre 1998","4:26","Pop,,Contemporary R&B","1_platino","au"
"Goodbyes","Post Malone","5 luglio 2019","2:54","Trap","1_platino","au"
"Heartbreak Warfare","John Mayer","19 ottobre 2009","4:29","Blues rock,,Soft rock","1_platino","au"
"Gold Digger","Kanye West","2 agosto 2005","10:56","Hip hop,,Contemporary R&B","1_platino","au"
"Happy Little Pill","Troye Sivan","25 luglio 2014","3:44","Elettropop","1_platino","au"
"Hair","Little Mix","15 aprile 2016","3:28","Dance pop","1_platino","au"
"Grace Kelly","Mika","29 gennaio 2007 ","3:09","Glam rock","1_platino","au"
"Heavy Cross","Gossip","2009","4:02","Dance punk,,Indie rock","1_platino","au"
"Hello","Martin Solveig","27 settembre 2010","4:42","Rock elettronico","1_platino","au"
"Headlights","Robin Schulz","3 aprile 2015","3:29","Deep house,,Dance","1_platino","au"
"Headlights","Eminem","5 febbraio 2014","5:43,(versione album),,4:06,(versione radiofonica)","Hip hop","1_platino","au"
"Heatstroke","Calvin Harris","31 marzo 2017","3:50","Pop","1_platino","au"
"Hazard","Richard Marx","gennaio 1992","5:17,(Versione album),,4:48,(Versione singolo)","Album-oriented rock,,Rock,,Pop rock","1_platino","au"
"Heartbreaker","Mariah Carey","21 settembre 1999","4:46","Contemporary R&B,,Hip hop","1_platino","au"
"Hallelujah","Paramore","10 settembre 2007","3:19","Rock alternativo,,Pop punk,,Emo-pop","1_platino","au"
"Heartless","The Weeknd","27 novembre 2019","3:20","","1_platino","au"
"Here","Alessia Cara","30 aprile 2015","3:19","Alternative R&B,,Pop","1_platino","au"
"Hold My Girl","George Ezra","28 settembre 2018","3:31","Folk pop","1_platino","au"
"Hard Out Here","Lily Allen","17 novembre 2013","3:22","Pop,,Synth pop","1_platino","au"
"Hey There Delilah","Plain White T's","8 maggio 2006    3 settembre 2007  ","3:52","Folk","1_platino","au"
"Haven't Met You Yet","Michael Bublé","31 agosto 2009","4:05","Pop","1_platino","au"
"Home","Topic","19 gennaio 2016","3:24","Electronic dance music","1_platino","au"
"Hide Away","Daya","22 aprile 2015","3:12","Synth pop","1_platino","au"
"Hero","Mariah Carey","19 ottobre 1993","4:19","Contemporary R&B,,Soul","1_platino","au"
"Hold My Hand","Jess Glynne","23 febbraio 2015","3:47","Electronic dance music,,Dance pop,,Synth pop,,Musica house,,Soul","1_platino","au"
"Have You Ever Really Loved a Woman?","Bryan Adams","14 aprile 1995","4:06","Pop rock","1_platino","au"
"Hero","Enrique Iglesias","14 agosto 2001","4:23","Pop latino","1_platino","au"
"Here Without You","3 Doors Down","2003","4:00","Soft rock,,Pop rock","1_platino","au"
"Hold the Line","Toto","2 ottobre 1978","3:56","","1_platino","au"
"I Don't Like It, I Love It","Flo Rida","19 giugno 2015","3:45","Pop rap","1_platino","au"
"Holler/Let Love Lead the Way","Spice Girls","23 ottobre 2000","3:55","Rhythm and blues","1_platino","au"
"Heroes (We Could Be)","Alesso","4 settembre 2014","3:29","Progressive house","1_platino","au"
"I Knew I Loved You","Savage Garden","1999","4:10","Pop","1_platino","au"
"How to love","Lil Wayne","13 giugno 2011","4:00","Pop,,Contemporary R&B","1_platino","au"
"Hotel Room Service","Pitbull","16 giugno 2009","3:58","Hip house","1_platino","au"
"I Finally Found Someone","Barbra Streisand,Bryan Adams","12 novembre 1996","3:42","Pop rock","1_platino","au"
"I Just Had Sex","The Lonely Island","19 dicembre 2010","2:48","Hip house,,Comedy hip hop,,Dirty rap","1_platino","au"
"I Turn to You","Melanie C","7 agosto 2000","4:11","Elettropop,,Dance pop,,Trance,,Techno","1_platino","au"
"Hold It Against Me","Britney Spears","11 gennaio 2011","3:49","Dance pop,,Trance,,Dance rock","1_platino","au"
"I Don't Feel Like Dancin'","Scissor Sisters","19 luglio 2006","4:48","Nu-disco,,Dance pop","1_platino","au"
"I Know What You Did Last Summer","Shawn Mendes,Camila Cabello","18 novembre 2015","3:43","Pop,,Power pop","1_platino","au"
"I Should Be So Lucky","Kylie Minogue","29 dicembre 1987","3:27","Dance pop,,Synth pop,,Teen pop","1_platino","au"
"Hot in Herre","Nelly","14 maggio 2002","3:49","Pop rap","1_platino","au"
"I Can Transform Ya","Chris Brown","29 settembre 2009","3:49","Crunk,,Rap rock","1_platino","au"
"I Know You Want Me (Calle Ocho)","Pitbull","24 febbraio 2009","4:07","Reggaeton","1_platino","au"
"Hollaback Girl","Gwen Stefani","15 marzo 2005","3:20","Elettropop,,Pop rap","1_platino","au"
"I Really Like You","Carly Rae Jepsen","2 marzo 2015","3:24","Dance pop,,Synth pop","1_platino","au"
