"title","artists","date","duration","genre","award","nation"
"Highest in the Room","Travis Scott","4 ottobre 2019","2:56","Trap","1_platino","uk"
"Hold My Girl","George Ezra","28 settembre 2018","3:31","Folk pop","1_platino","uk"
"The Hills","The Weeknd","27 maggio 2015","4:02","Alternative R&B","1_platino","uk"
"How Do You Sleep?","Sam Smith","19 luglio 2019","3:22","Pop,,Dance pop","1_platino","uk"
"Hot Girl Bummer","Blackbear","23 agosto 2019","3:05","Pop rap","1_platino","uk"
"How Far I'll Go","Alessia Cara","28 ottobre 2016","2:55","Synth pop","1_platino","uk"
"I Believe I Can Fly","R. Kelly","26 novembre 1996","4:40","Contemporary R&B,,Gospel,,Soul,,Ballata","1_platino","uk"
"I Could Be the One","Avicii,Nicky Romero,,(accreditati come Avicii vs Nicky Romero)","26 dicembre 2012","3:28","Progressive house","1_platino","uk"
"Hot n Cold","Katy Perry","30 settembre 2008","3:40","Dance pop","1_platino","uk"
"How Long","Charlie Puth","5 ottobre 2017","3:18","Pop,,Funk","1_platino","uk"
"I Got 5 on It","Luniz","23 maggio 1995","4:13","West Coast hip hop,,Rhythm and blues","1_platino","uk"
"I Feel It Coming","The Weeknd","18 novembre 2016  (vedi date di pubblicazione)","4:29","Disco","1_platino","uk"
"Hotter than Hell","Dua Lipa","6 maggio 2016","3:07","Tropical house","1_platino","uk"
"I Don't Feel Like Dancin'","Scissor Sisters","19 luglio 2006","4:48","Nu-disco,,Dance pop","1_platino","uk"
"I Just Called to Say I Love You","Stevie Wonder","1º agosto 1984","4:16","Synth pop,,Pop soul","1_platino","uk"
"I Don't Wanna Live Forever","Zayn,Taylor Swift","9 dicembre 2016","4:05","Pop","1_platino","uk"
"I Got U","Duke Dumont","13 gennaio 2014","4:45","Deep house","1_platino","uk"
"How Do I Live","LeAnn Rimes","27 maggio 1997","4:25","Pop","1_platino","uk"
"The House of the Rising Sun","","","","Folk","1_platino","uk"
"How to Save a Life","The Fray","26 marzo 2006  ","3:58","Piano rock","1_platino","uk"
"I Like Me Better","Lauv","19 maggio 2017","3:17","Pop","1_platino","uk"
"I Need a Dollar","Aloe Blacc","16 marzo 2010","4:04","Soul,,Blues","1_platino","uk"
"Hung Up","Madonna","17 ottobre 2005","5:36,(Album Version),,3:23,(Radio Edit)","Dance pop,,Disco","1_platino","uk"
"I Miss You","Blink-182","21 febbraio 2004","3:47","","1_platino","uk"
"I Know You","Craig David","9 novembre 2017","3:34","Contemporary R&B","1_platino","uk"
"I Kissed a Girl","Katy Perry","29 aprile 2008","3:01","","1_platino","uk"
"I Like That","Houston","13 marzo 2004","3:56","Crunk,,Contemporary R&B","1_platino","uk"
"I Knew You Were Trouble","Taylor Swift","14 novembre 2012","3:40","Elettropop,,Dubstep","1_platino","uk"
"I Love It","Kanye West,Lil Pump","7 settembre 2018","2:08","Dirty rap","1_platino","uk"
"I Need a Doctor","Dr. Dre","1º febbraio 2011","","Pop rap,,Rap rock,,Rock alternativo","1_platino","uk"
"I Predict a Riot","Kaiser Chiefs","1º novembre 2004","3:52","Rock","1_platino","uk"
"I Really Like You","Carly Rae Jepsen","2 marzo 2015","3:24","Dance pop,,Synth pop","1_platino","uk"
"I Love It","Icona Pop","9 maggio 2012","2:37","Elettropop,,Dance pop","1_platino","uk"
"I Wanna Dance with Somebody (Who Loves Me)","Whitney Houston","2 giugno 1987","4:52","Dance pop","1_platino","uk"
"I Say a Little Prayer","Dionne Warwick","Ottobre 1967","3:09","Soul,,Pop","1_platino","uk"
"In for the Kill","La Roux","16 marzo 2009","3:31,(radio edit),,4:09,(album version)","Elettropop,,Synth pop","1_platino","uk"
"(I've Had) The Time of My Life","Bill Medley,Jennifer Warnes","10 luglio 1987","4:50","Pop,,Soft rock,,Adult contemporary music","1_platino","uk"
"I Write Sins Not Tragedies","Panic! at the Disco","27 febbraio 2006","3:06","Pop barocco,,Pop punk,,Rock alternativo","1_platino","uk"
"I Want to Break Free","Queen","2 aprile 1984","4:26,(Single Version),,3:21,(Album Version)","Pop rock","1_platino","uk"
"I'm Like a Bird","Nelly Furtado","28 novembre 2000    26 febbraio 2001","4:03","Soul,,Pop","1_platino","uk"
"I'm Still Standing","Elton John","3 luglio 1983","3:03","Pop rock","1_platino","uk"
"Islands in the Stream","Kenny Rogers,Dolly Parton","1983","4:08","Country pop,,Pop,,Country,,Rhythm and blues","1_platino","uk"
"I'm Not the Only One","Sam Smith","31 agosto 2014","3:59","Pop,,Pop soul","1_platino","uk"
"If the World Was Ending","JP Saxe","19 ottobre 2019","3:28","Pop soul","1_platino","uk"
"Intentions","Justin Bieber","7 febbraio 2020","3:32","Contemporary R&B","1_platino","uk"
"I Would Like","Zara Larsson","11 novembre 2016","3:46","Dance","1_platino","uk"
"I'm So Tired...","Lauv,Troye Sivan","24 gennaio 2019","2:42","Elettropop","1_platino","uk"
"If I Ain't Got You","Alicia Keys","17 febbraio 2004","3:48","Soul","1_platino","uk"
"Instruction","Jax Jones","16 giugno 2017","2:45","Elettropop","1_platino","uk"
"It's Not Right but It's Okay","Whitney Houston","18 aprile 1999","4:52","Contemporary R&B,,Pop","1_platino","uk"
"Is This Love","","1978","3:52","Reggae","1_platino","uk"
"Ironic","Alanis Morissette","26 febbraio 1996","3:49","Pop rock,,Post-grunge","1_platino","uk"
"In Too Deep","Sum 41","settembre 2001    3 dicembre 2001  ","3:27","Rock alternativo,,Pop punk","1_platino","uk"
"I Want to Know What Love Is","Foreigner","13 novembre 1984","5:06","Pop rock,,Soft rock,,Power ballad","1_platino","uk"
"In The Air Tonight","Phil Collins","5 gennaio 1981","5:30","Pop rock,,Ballata,,Pop sperimentale","1_platino","uk"
"Issues","Julia Michaels","13 gennaio 2017","2:56","Pop","1_platino","uk"
"I'd Do Anything for Love (But I Won't Do That)","Meat Loaf","15 settembre 1993","12:01,(versione album),,5:43,(versione radiofonica)","Rock progressivo,,Hard rock","1_platino","uk"
"In My Mind","Dynoro,Gigi D'Agostino","8 giugno 2018","3:03","Future House","1_platino","uk"
"It Ain't Me","Kygo,Selena Gomez","16 febbraio 2017","3:40","Tropical house","1_platino","uk"
"Just Hold On","Steve Aoki,Louis Tomlinson","10 dicembre 2016","3:18","Dance pop","1_platino","uk"
"It's My Life","Bon Jovi","10 maggio 2000","3:46","Rock","1_platino","uk"
"Just a Little","Liberty X","6 maggio 2002","3:56","Pop","1_platino","uk"
"Jolene","Dolly Parton","ottobre 1973","2:34","Country","1_platino","uk"
"Just Got Paid","Sigala,Ella Eyre,Meghan Trainor","7 settembre 2018","3:38","Musica house,,Dance pop","1_platino","uk"
"Kiss Me","Sixpence None the Richer","11 agosto 1998","3:30","Pop rock","1_platino","uk"
"Imagine","John Lennon","11 ottobre 1971  ","3:04","Pop,,Soft rock,,Ballata","1_platino","uk"
"Kiss from a Rose","Seal","18 luglio 1994","4:47","Pop","1_platino","uk"
"Katy on a Mission","Katy B","22 agosto 2010","4:11","Dubstep","1_platino","uk"
"Jocelyn Flores","XXXTentacion","29 agosto 2017","1:59","Emo rap,,Alternative R&B,,Cloud rap,,Downtempo","1_platino","uk"
"It's the Most Wonderful Time of the Year","Andy Williams","1962","","Musica natalizia,,Pop","1_platino","uk"
"Jumpman","Drake,Future","10 novembre 2015","3:25","Trap","1_platino","uk"
"Into the Groove","Madonna","23 luglio 1985","4:43","Synth pop,,Dance pop,,Post-disco","1_platino","uk"
"Just like a Pill","Pink","17 giugno 2002","3:57","Pop rock,,Contemporary R&B","1_platino","uk"
"Jackie Chan","Tiësto,Dzeko","18 maggio 2018","3:35","Elettropop","1_platino","uk"
"Let You Love Me","Rita Ora","21 settembre 2018","3:10","Pop","1_platino","uk"
"Jump","Van Halen","21 dicembre 1983","4:04","Hard rock,,Hair metal,,Rock elettronico","1_platino","uk"
"Lay It All on Me","Rudimental","25 settembre 2015","4:02,(versione album),,3:30,(versione radiofonica)","Dance pop","1_platino","uk"
"Killer Queen/Flick of the Wrist","Queen","11 ottobre 1974    21 ottobre 1974 ","3:01","Pop rock,,Glam rock","1_platino","uk"
"Lady Marmalade","Christina Aguilera","27 marzo 2001","4:25","Contemporary R&B,,Pop rap","1_platino","uk"
"Last Nite","The Strokes","2001","3:15","Garage rock","1_platino","uk"
"Let's Go","Calvin Harris","30 marzo 2012","3:46","Progressive house,,Dance pop","1_platino","uk"
"Lean On","Major Lazer,DJ Snake","2 marzo 2015","2:56","Moombahton,,Musica da ballo,,Bounce music","1_platino","uk"
"Let Me Love You","DJ Snake","5 agosto 2016","3:25","Electronic dance music,,Tropical house,,Dancehall reggae","1_platino","uk"
"Let's Stay Together","Al Green","1971","3:16","Pop,,Rhythm and blues,,Rock","1_platino","uk"
"Last Resort","Papa Roach","18 settembre 2000","3:19","Nu metal,,Rap metal","1_platino","uk"
"Linger","The Cranberries","1993","4:34","Rock alternativo","1_platino","uk"
"The Lazy Song","Bruno Mars","15 febbraio 2011","3:08","Reggae fusion","1_platino","uk"
"Lay Me Down","Sam Smith","15 febbraio 2013","4:13","Soul","1_platino","uk"
"Lips Are Movin","Meghan Trainor","21 ottobre 2014","3:01","Bubblegum pop,,Doo-wop","1_platino","uk"
"Life Is Good","Future","10 gennaio 2020","3:58","Trap","1_platino","uk"
"Let Me Love You (Until You Learn to Love Yourself)","Ne-Yo","10 luglio 2012","4:14","Dance,,Europop,,Synth pop","1_platino","uk"
"Live Forever","Oasis","8 agosto 1994","4:36","Britpop,,Rock","1_platino","uk"
"Like Toy Soldiers","Eminem","24 gennaio 2005","4:56","Hip hop,,Conscious hip hop","1_platino","uk"
"A Little Respect","Erasure","1988","3:33","Synth pop,,New wave","1_platino","uk"
"Last Friday Night (T.G.I.F.)","Katy Perry","9 maggio 2011","3:50","Dance pop,,Teen pop","1_platino","uk"
"Livin' la vida loca","Ricky Martin","27 aprile 1999","4:05","Musica latina,,Pop","1_platino","uk"
"It's All Coming Back to Me Now","Pandora's Box","2 ottobre 1989","5:88,(edited version),,8:22,(unedited version)","Pop rock,,Power pop","1_platino","uk"
"Location","Khalid","26 agosto 2016","3:37","Contemporary R&B,,Alternative R&B","1_platino","uk"
"Let It Be / You Know My Name (Look Up the Number)","The Beatles","6 marzo 1970","3:50 (singolo),,4:01 (album)","Rock,,Ballata","1_platino","uk"
"Lonely","Joel Corry","24 gennaio 2020","3:10","Tropical house","1_platino","uk"
"Listen","Beyoncé","29 gennaio 2007 (Stati Uniti)  19 febbraio 2007 (Regno Unito)","3:40","Soul","1_platino","uk"
"Lonely","Akon","21 febbraio 2005","3:33,(Album),,2:44,(Versione inglese)","Hip hop soul","1_platino","uk"
"Lose Control","Meduza,Becky Hill,Goodboys","11 ottobre 2019","2:48","Dance pop","1_platino","uk"
"Livin' on a Prayer","Bon Jovi","Ottobre 1986","4:10","Hair metal,,Album-oriented rock,,Hard rock","1_platino","uk"
"Little Talks","Of Monsters and Men","20 dicembre 2011","4:16","Indie folk,,Indie rock,,Folk rock","1_platino","uk"
"Love Never Felt So Good","Michael Jackson","2 maggio 2014","3:17,,(Original Version),,3:55,,(Xscape Version),,4:06,,(Remix Version)","Disco,,Soul","1_platino","uk"
"Love Me Like You","Little Mix","25 settembre 2015","3:17","Pop","1_platino","uk"
"Lullaby","Sigala,Paloma Faith","23 febbraio 2018","3:24","Tropical house,,Dance pop","1_platino","uk"
"Lonely Together","Avicii","11 agosto 2017","3:01","Progressive house","1_platino","uk"
"Life on Mars?","David Bowie","22 giugno 1973","3:48","Glam rock,,Art pop","1_platino","uk"
"Mad Love","Mabel","7 giugno 2019","2:49","Elettropop","1_platino","uk"
"Love on Top","Beyoncé","12 settembre 2011","4:27","Funk","1_platino","uk"
"Love Me Now","John Legend","7 ottobre 2016","3:30","Soul,,Contemporary R&B","1_platino","uk"
"Love Will Tear Us Apart","Joy Division","1980","3:25","Post-punk,,Synth pop","1_platino","uk"
"Lovely Day","Bill Withers","16 dicembre 1977","3:46 (single version) - 4:08 (album version)","Rhythm and blues,,Disco","1_platino","uk"
"Macarena (Bayside Boys Mix)","Los del Río","15 agosto 1995","3:51","Pop latino,,Dance","1_platino","uk"
"Love Story","Taylor Swift","12 settembre 2008  (date di pubblicazione)","3:56","Country pop","1_platino","uk"
"Made of Bricks","Kate Nash","6 agosto 2007    8 gennaio 2008 ","54:19","Britpop,,Pop","1_platino","uk"
"Lose You to Love Me","Selena Gomez","23 ottobre 2019  (vedi date di pubblicazione)","3:26","Pop","1_platino","uk"
"Low","Flo Rida","19 giugno 2007","3:49","Elettrorap","1_platino","uk"
"Mama","Spice Girls","3 marzo 1997 (UK)  16 aprile 1997  (Giappone)  7 luglio 1997  (Australia)","","Pop","1_platino","uk"
"The Middle","Jimmy Eat World","novembre 2001","2:46","Rock alternativo,,Pop punk,,Power pop","1_platino","uk"
"Loyal","Chris Brown","19 dicembre 2013","4:24","Contemporary R&B,,Southern hip hop,,Gangsta rap","1_platino","uk"
"Lovely","Billie Eilish,Khalid","19 aprile 2018","3:20","Indie pop","1_platino","uk"
"Magic","Coldplay","3 marzo 2014","4:45,(versione album),,4:18,(versione radiofonica)","Synth pop","1_platino","uk"
"Mask Off","Future","18 aprile 2017","3:23","Trap","1_platino","uk"
"Marvin Gaye","Charlie Puth","10 febbraio 2015","3:07","Pop","1_platino","uk"
"Million Voices","Otto Knows","2012","3:12,(Radio Edit),,5:57 (Extended Mix)[1]","Progressive house","1_platino","uk"
"Man in the Mirror","Michael Jackson","16 gennaio 1988","4:55,,(7"" Edit),,5:19,,(Album Version)","Pop,,Soul,,Ballata,,Gospel","1_platino","uk"
"Look What You Made Me Do","Taylor Swift","25 agosto 2017","3:31","Elettropop,,Dance pop,,Electroclash","1_platino","uk"
"Marry You","Bruno Mars","22 agosto 2011","3:50","Pop,,Doo-wop","1_platino","uk"
"Me!","Taylor Swift","26 aprile 2019","3:13","Bubblegum pop,,Synth pop","1_platino","uk"
"The Middle","Zedd,Maren Morris,Grey","23 gennaio 2018","3:04","Pop,,Dance pop","1_platino","uk"
"Money on My Mind","Sam Smith","27 dicembre 2013","3:14","Pop,,Contemporary R&B,,Breakbeat","1_platino","uk"
"Losing My Religion","R.E.M.","19 febbraio 1991","4:28","Rock alternativo,,Folk rock","1_platino","uk"
"Middle","DJ Snake","16 ottobre 2015","3:40","Electronic dance music,,Musica house","1_platino","uk"
"Mercy","Duffy","11 febbraio 2008","3:43","Soul,,Pop","1_platino","uk"
"Meant to Be","Bebe Rexha","24 ottobre 2017","2:43","Country pop","1_platino","uk"
"Midnight City","M83","16 agosto 2011","4:01","Synth pop,,New wave,,Dream pop","1_platino","uk"
"MMMBop","Hanson","19 aprile 1997 ","4:28,(album version),,4:01,(single version)","Pop rock","1_platino","uk"
"Maneater","Nelly Furtado","12 maggio 2006","4:18,(album version),,4:25 (with interlude)
3:16 (radio version)","Elettropop,,Dance pop","1_platino","uk"
"Misery Business","Paramore","18 giugno 2007    11 febbraio 2008  ","3:31","Rock alternativo,,Pop punk,,Emo-pop","1_platino","uk"
"Memories","Maroon 5","20 settembre 2019","3:09","Pop","1_platino","uk"
"Mistletoe","Justin Bieber","17 ottobre 2011","3:02","Musica natalizia,,Pop,,Contemporary R&B","1_platino","uk"
"Missing","Everything but the Girl","8 agosto 1994 – 16 ottobre 1995 ( Todd Terry remix)","4:04","Pop,,Trip hop,,Musica house","1_platino","uk"
"More Than a Feeling","Boston","settembre 1976","4:44,(versione album),,3:25,(versione radiofonica)","Hard rock,,Rock acustico","1_platino","uk"
"Murder on the Dancefloor","Sophie Ellis-Bextor","3 dicembre 2001","3:52","Dance pop,,Disco","1_platino","uk"
"My Love Is Your Love","Whitney Houston","29 giugno 1999","4:03","Contemporary R&B,,Reggae fusion","1_platino","uk"
"Moonlight","XXXTentacion","14 agosto 2018","2:15","Emo rap,,Alternative R&B,,Pop rap","1_platino","uk"
"My Immortal","Evanescence","8 dicembre 2003","4:33","Ballata,,Piano rock,,Rock gotico","1_platino","uk"
"Nasty Girl","The Notorious B.I.G.","2005   2006 ","4:52","Dirty rap","1_platino","uk"
"Mysterious Girl","Peter Andre","21 maggio 1996","3:42","Reggae,,Pop","1_platino","uk"
"My Name Is","Eminem","25 gennaio 1999","","Comedy hip hop,,Dirty rap","1_platino","uk"
"Meet Me Halfway","Black Eyed Peas,,accreditati come The Black Eyed Peas","23 settembre 2009","4:45","Elettrorap","1_platino","uk"
"My Songs Know What You Did in the Dark (Light Em Up)","Fall Out Boy","4 febbraio 2013","3:08","Rock elettronico,,Pop rock","1_platino","uk"
"My Girl","The Temptations","21 dicembre 1964","","Rhythm and blues","1_platino","uk"
"Need U (100%)","Duke Dumont","14 gennaio 2013","2:54 (radio edit),,3:53 (album version)","Deep house,,UK garage","1_platino","uk"
"Music Sounds Better with You","Stardust","20 luglio 1998","6:50","French house","1_platino","uk"
"Mood","24kGoldn","24 luglio 2020  (vedi date di pubblicazione)","2:22","","1_platino","uk"
"Move Your Feet","Junior Senior","7 giugno  2002","2:59","","1_platino","uk"
"New Flame","Chris Brown,Usher,Rick Ross","30 giugno 2014","4:03","Contemporary R&B,,Synth pop","1_platino","uk"
"New Shoes","Paolo Nutini","12 marzo 2007","4:10","Pop rock","1_platino","uk"
"Next to Me","Emeli Sandé","10 febbraio 2012","3:16","Soul,,Contemporary R&B","1_platino","uk"
"Not Afraid","Eminem","29 aprile 2010","4:19","Pop rap","1_platino","uk"
"No Brainer","DJ Khaled","27 luglio 2018","4:20","Pop rap","1_platino","uk"
"No One Knows","Queens of the Stone Age","26 novembre 2002","4:38","Rock alternativo,,Stoner rock","1_platino","uk"
"Nevermind","Dennis Lloyd","5 dicembre 2016 versione originale - 14 luglio 2017 versione Alternative Mix","2:36","Deep house","1_platino","uk"
"The Next Episode","Dr. Dre","4 luglio 2000","2:41","G-funk,,Gangsta rap,,West Coast hip hop","1_platino","uk"
"Needed Me","Rihanna","30 marzo 2016","3:11","Dubstep,,Elettropop","1_platino","uk"
"The Nights","Avicii","1º dicembre 2014","2:56","Progressive house,,Folk rock","1_platino","uk"
"Not Fair","Lily Allen","11 maggio 2009","3:21","Bluegrass,,Country,,Anti-folk,,Indie pop","1_platino","uk"
"Night Changes","One Direction","16 dicembre 2014","3:52","Pop","1_platino","uk"
"Never Be the Same","Camila Cabello","7 dicembre 2017","3:47","Pop","1_platino","uk"
"No More Sad Songs","Little Mix","3 marzo 2017","3:45","Dance pop","1_platino","uk"
"No Promises","Cheat Codes","31 marzo 2017","3:43","Electronic dance music","1_platino","uk"
"Ocean Drive","Duke Dumont","31 luglio 2015","3:29","Deep house,,Nu-disco","1_platino","uk"
"Nonstop","Drake","31 luglio 2018","3:58","Trap","1_platino","uk"
"No Lie","Sean Paul","18 novembre 2016","3:41","Reggae","1_platino","uk"
"One More Sleep","Leona Lewis","5 novembre 2013","3:59","Musica natalizia","1_platino","uk"
"Often","The Weeknd","31 luglio 2014","4:10","Alternative R&B","1_platino","uk"
"One Call Away","Charlie Puth","20 agosto 2015","3:12","Pop soul","1_platino","uk"
"Numb","Linkin Park","8 settembre 2003","3:06","Alternative metal","1_platino","uk"
"November Rain","Guns N' Roses","18 febbraio 1992    6 giugno 1992 ","8:57","","1_platino","uk"
"Nothin' on You","B.o.B","2 febbraio 2010 (US)  17 maggio 2010  (UK)","4:29,(Album),,3:40,(Radio Edit)","Pop rap","1_platino","uk"
"Nothing's Gonna Stop Us Now","Starship","30 gennaio 1987","4:30","Rock,,Pop rock,,Power ballad","1_platino","uk"
"One More Time","Daft Punk","13 novembre 2000","5:20","French house","1_platino","uk"
"Not Letting Go","Tinie Tempah","19 giugno 2015","3:48","Pop rap","1_platino","uk"
"OMG","Usher","20 marzo 2010","4:29","Elettropop,,Synth pop,,Dance pop","1_platino","uk"
"Ocean Eyes","Billie Eilish","18 novembre 2016","3:20","Pop,,Dream pop","1_platino","uk"
"Out of Reach","Gabrielle","2 aprile 2001","3:18","Pop","1_platino","uk"
"One Way or Another (Teenage Kicks)","One Direction","17 febbraio 2013","2:37","Pop rock,,Dance pop,,Bubblegum pop","1_platino","uk"
"The One That Got Away","Katy Perry","26 settembre 2011","3:47","Pop rock","1_platino","uk"
"Nothing Compares 2 You","Sinéad O'Connor","8 gennaio 1990","5:10","Pop","1_platino","uk"
"The Other Side","Jason Derulo","3 aprile 2013","3:47","Dance pop","1_platino","uk"
"Ordinary People","John Legend","7 aprile 2005","4:41","Neo soul","1_platino","uk"
"Only Love Can Hurt Like This","Paloma Faith","11 maggio 2014","3:52","Pop,,Soul","1_platino","uk"
"Nothing Breaks Like a Heart","Mark Ronson","29 novembre 2018","3:37","Country,,Disco,,Pop","1_platino","uk"
"Parklife","Blur","22 agosto 1994","3:05","Britpop","1_platino","uk"
"No Guidance","Chris Brown","8 giugno 2019","4:20","Contemporary R&B","1_platino","uk"
"Paper Planes","M.I.A.","11 febbraio 2008","3:24","Alternative dance,,Alternative hip hop","1_platino","uk"
"Pencil Full of Lead","Paolo Nutini","2 novembre 2009","2:26","Swing,,Smooth jazz,,Ragtime","1_platino","uk"
"P.I.M.P.","50 Cent","2003","4:09","Gangsta rap","1_platino","uk"
"Post Malone","Sam Feldt","24 maggio 2019","2:54","Tropical house","1_platino","uk"
"Piano Man","Billy Joel","1973","","Soft rock,,Piano rock,,Folk rock","1_platino","uk"
"Outnumbered","Dermot Kennedy","14 giugno 2019","4:05","Folk pop","1_platino","uk"
"Party Rock Anthem","LMFAO","8 marzo 2011","4:08","Electro house,,Hip house","1_platino","uk"
"Only You","Cheat Codes,Little Mix","22 giugno 2018","3:09","Electronic dance music","1_platino","uk"
"Praise You","Fatboy Slim","4 gennaio 1999 ( Europa ) - 16 febbraio 1999 ( Stati Uniti )","5:23 (album version) - 3:48 (radio edit)","Musica house,,Big beat,,Alternative dance","1_platino","uk"
"Praise the Lord (Da Shine)","ASAP Rocky","26 giugno 2018","3:26","Trap","1_platino","uk"
"Only Girl (In the World)","Rihanna","10 settembre 2010","3:55","Eurodance","1_platino","uk"
"The Pretender","Foo Fighters","6 agosto 2007","4:28","Rock alternativo,,Hard rock","1_platino","uk"
"Paradise City","Guns N' Roses","30 novembre 1988    13 marzo 1989  ","6:46","Hard rock","1_platino","uk"
"Paparazzi","Lady Gaga","6 luglio 2009","3:28","Dance pop","1_platino","uk"
"Pure Shores","All Saints","7 febbraio 2000 (in tutto il mondo)","4:28","Pop psichedelico,,Dream pop","1_platino","uk"
"Problem","Ariana Grande","28 aprile 2014","3:13","Dance,,Contemporary R&B,,Pop","1_platino","uk"
"Pump It","Black Eyed Peas,,accreditati come The Black Eyed Peas","14 febbraio 2006","3:35","Hip hop","1_platino","uk"
"Patience","Take That","10 novembre 2006","3:20","Pop rock,,Soft rock","1_platino","uk"
"Put Your Records On","Corinne Bailey Rae","20 febbraio 2006","3:35","Contemporary R&B","1_platino","uk"
"Paint It Black","The Rolling Stones","7 maggio 1966","3:19 (mono single mix)","Rock psichedelico,,Raga rock,,Pop rock","1_platino","uk"
"Push the Button","Sugababes","26 settembre 2005","3:39","Dance pop","1_platino","uk"
"Play Hard","David Guetta","15 marzo 2013","3:21","Electro house,,Dance pop","1_platino","uk"
"Perfect","One Direction","16 ottobre 2015","3:50","Pop rock","1_platino","uk"
"Pon de Replay","Rihanna","24 maggio 2005  (date di pubblicazione)","4:06","Dancehall reggae,,Contemporary R&B,,Hip hop soul","1_platino","uk"
"Purple Rain","Prince and The Revolution","26 settembre 1984","4:05,4:33 (radio edit)","Rock sinfonico,,Minneapolis sound,,Gospel","1_platino","uk"
"Radio Ga Ga","Queen","23 gennaio 1984","5:43","Synth pop,,Pop rock,,Arena rock","1_platino","uk"
"Physical","Dua Lipa","31 gennaio 2020","3:13","Pop,,Synth pop","1_platino","uk"
"R.I.P.","Rita Ora","4 maggio 2012","3:49","Grime","1_platino","uk"
"Ready or Not","Fugees","2 settembre 1996","3:47","Hip hop","1_platino","uk"
"Promiscuous","Nelly Furtado","25 aprile 2006   4 settembre 2006    24 giugno 2006  ","4:02,(versione album),,3:42,(radio edit)","Contemporary R&B,,Dance pop,,Hip hop","1_platino","uk"
"Real Love","Clean Bandit","16 novembre 2014","3:39","Musica elettronica","1_platino","uk"
"Push the Feeling On","Nightcrawlers","1992 (originale)  1995 (ripubblicazione)","4:24","Acid jazz,(originale),,Musica house,(ripubblicazione)","1_platino","uk"
"Princess of China","Coldplay,Rihanna","13 aprile 2012  (vedi date di pubblicazione)","3:59,(versione album),,3:39,(versione radiofonica)","Elettropop,,Rock elettronico","1_platino","uk"
"The Rhythm of the Night","Corona","5 novembre 1993","4:20","Eurodance,,Italodance","1_platino","uk"
"Right Here Right Now","Fatboy Slim","19 aprile 1999","6:27","Big beat","1_platino","uk"
"Rewrite the Stars","Zac Efron,Zendaya","17 novembre 2017","3:37","Pop","1_platino","uk"
"Pretty Fly (for a White Guy)","The Offspring","1998  (U.S.)","3:09","Punk revival,,Pop punk,,Post-grunge,,Rock alternativo,,Hard rock","1_platino","uk"
"Rollin' (Air Raid Vehicle)","Limp Bizkit","2000","3:33","Rap metal,,Nu metal","1_platino","uk"
"Ransom","Lil Tecca","22 maggio 2019","2:11","Hip hop","1_platino","uk"
"Read All About It","Professor Green","21 ottobre 2011","3:55","Pop rap,,Pop","1_platino","uk"
"Questions","Chris Brown","16 agosto 2017","2:09","Dancehall reggae","1_platino","uk"
"Ride","Twenty One Pilots","12 maggio 2015","3:34","Reggae","1_platino","uk"
"Rocket Man (I Think It's Going to Be a Long, Long Time)","Elton John","17 aprile 1972","4:41","Soft rock,,Space rock,,Adult contemporary music,,Album-oriented rock,,Musica d'autore","1_platino","uk"
"Rock DJ","Robbie Williams","31 luglio 2000","4:16","Pop rock,,Dance pop","1_platino","uk"
"Respect","Otis Redding","1965","2:08","Soul","1_platino","uk"
"Replay","Iyaz","7 luglio 2009","3:02","Reggae fusion,,Contemporary R&B,,Elettropop","1_platino","uk"
"Right Round","Flo Rida","27 gennaio 2009","3:23","Elettrorap,,Elettropop","1_platino","uk"
"Rover","S1mba","4 marzo 2020","2:47","Hip hop","1_platino","uk"
"Rock Your Body","Justin Timberlake","8 aprile 2003","4:27","Contemporary R&B,,Disco","1_platino","uk"
"Rain on Me","Lady Gaga,Ariana Grande","22 maggio 2020","3:02","Dance pop,,Disco,,Elettropop,,Musica house","1_platino","uk"
"Rockin’ Around the Christmas Tree","Brenda Lee","11 dicembre 1958","2:02","Musica natalizia,,Country,,Rockabilly","1_platino","uk"
"Ruby","Kaiser Chiefs","5 febbraio 2007","3:23","Indie rock","1_platino","uk"
"Roxanne","Arizona Zervas","10 ottobre 2019","2:43","Pop rap","1_platino","uk"
"Rude","Magic!","10 ottobre 2013","3:44","Reggae fusion","1_platino","uk"
"Ruin My Life","Zara Larsson","18 ottobre 2018","3:10","Pop","1_platino","uk"
"Same Love","Macklemore & Ryan Lewis","18 luglio 2012","5:20,(album version),,,4:09 (radio edit)","Conscious hip hop,,Pop rap","1_platino","uk"
"Run It!","Chris Brown","26 luglio 2005","3:49","Crunk & B","1_platino","uk"
"Save Tonight","Eagle-Eye Cherry","1997","3:59","Pop rock","1_platino","uk"
"Run the World (Girls)","Beyoncé","21 aprile 2011","3:56","Contemporary R&B,,Dancehall reggae","1_platino","uk"
"Rockstar","DaBaby","24 aprile 2020  (vedi date di pubblicazione)","3:01","Trap","1_platino","uk"
"Rude Boy","Rihanna","19 febbraio 2010","3:42","Dancehall reggae,,Raggamuffin","1_platino","uk"
"Run This Town","Jay-Z","31 agosto 2009","4:34","East Coast hip hop,,Contemporary R&B","1_platino","uk"
"Say You'll Be There","Spice Girls","26 settembre 1996 (Giappone)  14 ottobre 1996  (UK)  6 gennaio 1997  (Australia)  6 maggio 1997  (Nord America)","3:56","Rhythm and blues,,Dance pop,,Pop","1_platino","uk"
