"title","artists","date","duration","genre","award","nation"
"Sucker","Jonas Brothers","1º marzo 2019","3:01","","5_platino","can"
"Some Nights","Fun.","4 giugno 2012","4:37","Indie pop,,Afrobeat,,Power pop,,Indie folk","5_platino","can"
"Wild Thoughts","DJ Khaled","16 giugno 2017","3:24","Contemporary R&B","5_platino","can"
"Send My Love (to Your New Lover)","Adele","13 maggio 2016  (vedi date di pubblicazione)","3:43","Pop","5_platino","can"
"On the Floor","Jennifer Lopez","8 febbraio 2011","3:51,(Single version),,4:44,(Album version)","Eurodance,,Electro house","5_platino","can"
"Talk Dirty","Jason Derulo","2 agosto 2013","2:57","Contemporary R&B,,Dirty rap","5_platino","can"
"Side to Side","Ariana Grande","30 agosto 2016","3:46","Reggae fusion,,Dancehall reggae","5_platino","can"
"Too Good at Goodbyes","Sam Smith","8 settembre 2017","3:21","Pop soul","5_platino","can"
"See You Again","Wiz Khalifa","10 marzo 2015","3:49","Pop rap","5_platino","can"
"Let It Go","Idina Menzel","25 novembre 2013","3 min : 45 s","Power ballad,,Colonna sonora","5_platino","can"
"Payphone","Maroon 5","17 aprile 2012","3:51","Pop rap,,Pop rock","5_platino","can"
"Whistle","Flo Rida","24 aprile 2012","3:45","Pop rap","5_platino","can"
"Unsteady","X Ambassadors","13 novembre 2015","3:13","Indie rock","5_platino","can"
"Want to Want Me","Jason Derulo","9 marzo 2015","3:35","Disco,,Pop","5_platino","can"
"Wild Ones","Flo Rida","19 dicembre 2011","3:53","Hip house,,Dance pop","5_platino","can"
"White Iverson","Post Malone","14 agosto 2015","4:14","Cloud rap","5_platino","can"
"Skyfall","Adele","5 ottobre 2012","4:46","Soul,,Crossover classico","5_platino","can"
"Sweet but Psycho","Ava Max","17 agosto 2018","3:07","Dance pop,,Elettropop","5_platino","can"
"Work from Home","Fifth Harmony","26 febbraio 2016","3:34","","5_platino","can"
"Thank U, Next","Ariana Grande","3 novembre 2018","3:27","Pop,,Contemporary R&B","5_platino","can"
