"title","artists","date","duration","genre","award","nation"
"Get Up","Ciara","25 luglio 2006   16 settembre 2006    16 ottobre 2006    18 giugno 2007    (ripubblicazione)","4:21","Crunk & B","1_platino","usa"
"Galway Girl","Ed Sheeran","7 aprile 2017","2:50","","1_platino","usa"
"Gipsy Kings","Gipsy Kings","1988","43:45","Flamenco,,Rumba catalana","1_platino","usa"
"The Good Life","Three Days Grace","9 febbraio 2010","2:53","Hard rock","1_platino","usa"
"Go D.J.","Lil Wayne","5 ottobre 2004","4:41","Southern hip hop,,Elettrorap","1_platino","usa"
"Give It to Me","Timbaland","25 gennaio 2007   (U.S.A.)  2 aprile 2007   (Europa)  5 aprile 2007    (Australia)","3:54,(versione album),,3:35,(versione singolo)","Pop rap","1_platino","usa"
"Ghost","Ella Henderson","6 giugno 2014","3:36","Pop","1_platino","usa"
"Glorious","Macklemore","15 giugno 2017","3:40","Hip hop,,Pop rap","1_platino","usa"
"Freaky Friday","Lil Dicky","15 marzo 2018","3:40","Comedy hip hop,,Synth pop","1_platino","usa"
"Go","The Kid Laroi,Juice Wrld","12 giugno 2020","3:03","Hip hop","1_platino","usa"
"Gorilla","Bruno Mars","26 agosto 2013","4:04","Rock,,Contemporary R&B","1_platino","usa"
"Girl","Maren Morris","18 gennaio 2019","4:10","Country pop","1_platino","usa"
"Goteo","Paloma Mami","30 aprile 2020","2:39","Musica latina,,Contemporary R&B,,Reggaeton","1_platino","usa"
"Genie in a Bottle","Christina Aguilera","22 giugno 1999","3:36","Teen pop,,Dance pop","1_platino","usa"
"Gucci Flip Flops","Bhad Bhabie,Lil Yachty","26 marzo 2018","2:30","Hip hop,,Trap","1_platino","usa"
"Good Vibrations / Let's Go Away for Awhile","The Beach Boys","10 ottobre 1966","3:39","Pop psichedelico,,Rock psichedelico,,Pop barocco,,Pop progressivo","1_platino","usa"
"Gotta Go","Trey Songz","9 luglio 2005","","Contemporary R&B,,New jack swing","1_platino","usa"
"Goodies","Ciara","giugno 2004   gennaio 2005  ","3:43","Crunk & B","1_platino","usa"
"Gummo","6ix9ine","11 ottobre 2017","2:37","Gangsta rap,,Trap,,Crunkcore","1_platino","usa"
"The Girl Is Mine","Michael Jackson","10 novembre 1982","3:42","Soft rock","1_platino","usa"
"Hall of Fame","The Script","19 agosto 2012","3:20","Pop rock,,Pop rap","1_platino","usa"
"Grillz","Nelly","8 novembre 2005","4:31","Midwest hip hop,,Pop rap","1_platino","usa"
"Good Life","OneRepublic","19 novembre 2010","4:13","Pop rock,,Indie folk","1_platino","usa"
"Gooba","6ix9ine","8 maggio 2020","2:12","Trap","1_platino","usa"
"HeadBand","B.o.B","21 maggio 2013","3:40","Southern hip hop","1_platino","usa"
"Grass Ain't Greener","Chris Brown","5 maggio 2016","3:21","Alternative R&B,,Trap","1_platino","usa"
"The Heart Wants What It Wants","Selena Gomez","6 novembre 2014","3:47","Rhythm and blues","1_platino","usa"
"Heartbeat","Childish Gambino","5 novembre 2011","4:30","Hip house,,Elettrorap","1_platino","usa"
"I Guess That's Why They Call It the Blues","Elton John","aprile 1983 (UK)  ottobre 1983 (USA)","4:42","Pop","1_platino","usa"
"Hard Knock Life (Ghetto Anthem)","Jay-Z","27 ottobre 1998","3:58","East Coast hip hop","1_platino","usa"
"Heart Attack","Trey Songz","26 marzo 2012","3:55","Synth pop,,Contemporary R&B","1_platino","usa"
"Haven't Met You Yet","Michael Bublé","31 agosto 2009","4:05","Pop","1_platino","usa"
"Heavydirtysoul","Twenty One Pilots","9 dicembre 2016","3:56","Industrial hip hop,,Breakbeat","1_platino","usa"
"Heartless","Polo G","20 settembre 2019","3:21","Drill,,Emo rap","1_platino","usa"
"Graveyard","Halsey","13 settembre 2019","3:01","Pop","1_platino","usa"
"Heartbeat","Carrie Underwood","30 novembre 2015","3:29","Country pop,,Contemporary R&B","1_platino","usa"
"Green Light","Lorde","3 marzo 2017","3:54","Elettropop,,Power pop,,Dance pop,,Post-disco","1_platino","usa"
"Headlights","Eminem","5 febbraio 2014","5:43,(versione album),,4:06,(versione radiofonica)","Hip hop","1_platino","usa"
"Heather","Conan Gray","4 settembre 2020  (vedi date di pubblicazione)","3:18","Ballata,,Folk","1_platino","usa"
"Heartless","The Weeknd","27 novembre 2019","3:20","","1_platino","usa"
"Here We Go Again","Demi Lovato","29 giugno 2009","3:46","Teen pop,,Rock","1_platino","usa"
"Here Without You","3 Doors Down","2003","4:00","Soft rock,,Pop rock","1_platino","usa"
"Hey Look Ma, I Made It","Panic! at the Disco","26 febbraio 2019","2:49","Soul,,Rhythm and blues,,Funk rock","1_platino","usa"
"The Heist","Macklemore & Ryan Lewis","9 ottobre 2012","64:09","Alternative hip hop,,Hipster hop,,Pop rap","1_platino","usa"
"Here we go again","Demi Lovato","21 luglio 2009","46:26","Pop,,Pop rock","1_platino","usa"
"Heartbreaker","Mariah Carey","21 settembre 1999","4:46","Contemporary R&B,,Hip hop","1_platino","usa"
"Hold Me Down","Halsey","1º giugno 2015","3:24","Elettropop","1_platino","usa"
"Hey Ya!","OutKast","9 settembre 2003","3:55","Pop,,Pop soul,,Pop rap","1_platino","usa"
"Homecoming Queen?","Kelsea Ballerini","6 settembre 2019","2:47","Country pop","1_platino","usa"
"Here's to Never Growing Up","Avril Lavigne","9 aprile 2013","3:34","Pop rock","1_platino","usa"
"Happier","Ed Sheeran","27 aprile 2018","3:26","Pop","1_platino","usa"
"Heartbeat Song","Kelly Clarkson","12 gennaio 2015","3:21","Synth pop,,Power pop","1_platino","usa"
"Hi Bich","Bhad Bhabie","21 settembre 2017","1:45","Hip hop,,Trap","1_platino","usa"
"Higher","Taio Cruz","26 novembre 2010","3:07","Dance pop,,Nu-disco","1_platino","usa"
"Hells Bells","AC/DC","1980","5.13","Hard rock","1_platino","usa"
"Him & I","G-Eazy,Halsey","5 dicembre 2017","4:28","Hip hop","1_platino","usa"
"Holding on to You","Twenty One Pilots","1º agosto 2012  11 giugno 2013  (riedizione)","4:23","Alternative hip hop,,Elettropop","1_platino","usa"
"Higher Love","Kygo,Whitney Houston","28 giugno 2019","3:48","Tropical house","1_platino","usa"
"Hookah","Tyga","17 marzo 2014","3:27","Hip hop","1_platino","usa"
"Hold the Line","Toto","2 ottobre 1978","3:56","","1_platino","usa"
"Hold On","En Vogue","23 febbraio 1990","5:05","Contemporary R&B","1_platino","usa"
"Hold My Hand","Jess Glynne","23 febbraio 2015","3:47","Electronic dance music,,Dance pop,,Synth pop,,Musica house,,Soul","1_platino","usa"
"Hold Back the River","James Bay","17 novembre 2014","4:03","Indie rock,,Folk rock","1_platino","usa"
"Hero","Mariah Carey","19 ottobre 1993","4:19","Contemporary R&B,,Soul","1_platino","usa"
"Honest","Future","19 agosto 2013","3:21","Trap","1_platino","usa"
"Hit the Lights","Selena Gomez & the Scene","17 novembre 2011","3:14","Dance pop","1_platino","usa"
"Hot Blooded","Foreigner","giugno 1978","4:20","Hard rock","1_platino","usa"
"Heroes (We Could Be)","Alesso","4 settembre 2014","3:29","Progressive house","1_platino","usa"
"House of Gold","Twenty One Pilots","6 agosto 2013","2:44","Indie folk,,Indie pop","1_platino","usa"
"Hold It Against Me","Britney Spears","11 gennaio 2011","3:49","Dance pop,,Trance,,Dance rock","1_platino","usa"
"Holiday","Green Day","14 marzo 2005","3:52","","1_platino","usa"
"Hot Girl Summer","Megan Thee Stallion","9 agosto 2019","3:19","Hip hop","1_platino","usa"
"Hotel California","Eagles","22 febbraio 1977","6:08","","1_platino","usa"
"Hot","Young Thug","23 settembre 2019","3:13","Trap","1_platino","usa"
"Homicide","Logic","3 maggio 2019","4:05","Hip hop","1_platino","usa"
"Hypnotize","The Notorious B.I.G.","21 aprile 1997 ","3:50","East Coast hip hop,,G-funk","1_platino","usa"
"Homemade Dynamite","Lorde","15 settembre 2017","3:09,(versione album),,3:34,(versione singolo)","Synth pop","1_platino","usa"
"Hollaback Girl","Gwen Stefani","15 marzo 2005","3:20","Elettropop,,Pop rap","1_platino","usa"
"I Believe I Can Fly","R. Kelly","26 novembre 1996","4:40","Contemporary R&B,,Gospel,,Soul,,Ballata","1_platino","usa"
"I Decided","Big Sean","3 febbraio 2017","50:20","Trap","1_platino","usa"
"I Ain't Movin'","Des'ree","5 luglio 1994","","Soul,,Rhythm and blues,,Pop","1_platino","usa"
"Hustler Musik","Lil Wayne","10 gennaio 2006","5:02","Gangsta rap","1_platino","usa"
"I Just Can't Stop Loving You","Michael Jackson","20 luglio 1987","4:12,,(7"" Edit),,4:25,,(Album Version)","Pop,,Ballata","1_platino","usa"
"I Bet My Life","Imagine Dragons","27 ottobre 2014","3:12","Pop rock,,Indie folk","1_platino","usa"
"Hurricane","Halsey","11 ottobre 2014","3:43","Synth pop","1_platino","usa"
"I Like Me Better","Lauv","19 maggio 2017","3:17","Pop","1_platino","usa"
"Human Nature","Michael Jackson","3 luglio 1983","3:46,,(7"" Edit),,4:06,,(Album Version)","Pop","1_platino","usa"
"I Got Love","Nate Dogg","13 ottobre 2001","3:58","Contemporary R&B,,G-funk,,Hip hop soul","1_platino","usa"
"Human","Rag'n'Bone Man","27 luglio 2016","3:19","Rhythm and blues","1_platino","usa"
"I Just Had Sex","The Lonely Island","19 dicembre 2010","2:48","Hip house,,Comedy hip hop,,Dirty rap","1_platino","usa"
"Hung Up","Madonna","17 ottobre 2005","5:36,(Album Version),,3:23,(Radio Edit)","Dance pop,,Disco","1_platino","usa"
"I Got You","Bebe Rexha","28 ottobre 2016","3:11","Elettropop","1_platino","usa"
"Honey","Mariah Carey","26 agosto 1997","4:58","Contemporary R&B,,Funk","1_platino","usa"
"I Got 5 on It","Luniz","23 maggio 1995","4:13","West Coast hip hop,,Rhythm and blues","1_platino","usa"
"I Have Nothing","Whitney Houston","8 giugno 1992","4:48","Contemporary R&B,,Soul,,Pop","1_platino","usa"
"I Do","Cardi B","6 aprile 2018","3:20","Hip hop,,Trap","1_platino","usa"
"I Miss the Misery","Halestorm","22 luglio 2012","3:03","Hard rock","1_platino","usa"
"I Hate This Part","Pussycat Dolls","21 ottobre 2008","3:39","Rhythm and blues,,Ballata","1_platino","usa"
"I Still Believe","Mariah Carey","5 febbraio 1999","3:54","Soul","1_platino","usa"
"I Wanna Go","Britney Spears","14 giugno 2011","3:30","Dance,,Hi-NRG,,Musica elettronica","1_platino","usa"
"I Run to You","Lady Antebellum","26 gennaio 2009","4:16","Country pop","1_platino","usa"
"I Will Survive","Gloria Gaynor","1978","3:15","Disco","1_platino","usa"
"I Wanna Love You Forever","Jessica Simpson","28 settembre 1999  14 febbraio 2000  (Europa)","4:24 (album)","Pop","1_platino","usa"
"I Need Your Love","Calvin Harris","12 aprile 2013","3:54","Electro house,,Synth pop,,Dance pop","1_platino","usa"
"I Won't Give Up","Jason Mraz","gennaio 2012","4:00","Folk rock,,Pop rock","1_platino","usa"
"I Don't Want to Miss a Thing","Aerosmith","13 giugno 1998","4:56","Pop rock,,Soft rock,,Power ballad","1_platino","usa"
"I Really Like You","Carly Rae Jepsen","2 marzo 2015","3:24","Dance pop,,Synth pop","1_platino","usa"
"I Will Not Bow","Breaking Benjamin","agosto 2009","3:37","Alternative metal,,Post-grunge","1_platino","usa"
"I Want Your Sex","George Michael","1º giugno 1987","4:44,(Part 1),,4:38,(Part 2)","Pop,,Contemporary R&B,,Funk","1_platino","usa"
"I Want You to Know","Zedd","23 febbraio 2015","3:58","Electro house","1_platino","usa"
"I Wanna Be Sedated","Ramones","1978","2:29","Punk rock","1_platino","usa"
"I'm Me","Lil Wayne","24 dicembre 2007","4:55","Southern hip hop","1_platino","usa"
"I'll Show You","Justin Bieber","2 novembre 2015","3:19","","1_platino","usa"
"I'm Only Me When I'm with You","Taylor Swift","2007","3:35","Country pop,,Pop rock","1_platino","usa"
"I'm So Paid","Akon","4 ottobre 2008","3:22","Elettrorap,,Elettropop","1_platino","usa"
"I'm a Mess","Bebe Rexha","15 giugno 2018","3:15","Pop","1_platino","usa"
"I'm Sprung","T-Pain","2005","3:51 min","Contemporary R&B","1_platino","usa"
"If I Never See Your Face Again","Maroon 5","2 maggio 2008","3:21,(Original Version),,3:18,(feat. Rihanna)","Rock elettronico,,Funk rock","1_platino","usa"
"I'm So Tired...","Lauv,Troye Sivan","24 gennaio 2019","2:42","Elettropop","1_platino","usa"
"I Want to Break Free","Queen","2 aprile 1984","4:26,(Single Version),,3:21,(Album Version)","Pop rock","1_platino","usa"
"If the World Was Ending","JP Saxe","19 ottobre 2019","3:28","Pop soul","1_platino","usa"
"I'll Never Love Again","Lady Gaga,Bradley Cooper","27 maggio 2019","4:41","Country","1_platino","usa"
"I'm Just a Kid","Simple Plan","19 febbraio 2002","3:14","Rock alternativo,,Pop punk","1_platino","usa"
"I'm Your Angel","Céline Dion,R. Kelly","25 settembre 1998","5:31","Contemporary R&B,,Pop soul,,Gospel","1_platino","usa"
"ILY (I Love You Baby)","Surf Mesa","26 novembre 2019","2:56","Electronic dance music","1_platino","usa"
"Icy Grl","Saweetie","26 gennaio 2018","1:49","Hip hop","1_platino","usa"
"Impossible","Shontelle","9 febbraio 2010","3:46","Contemporary R&B,,Synth pop","1_platino","usa"
"Jump Around","House of Pain","1992","3:38","Hip hop","1_platino","usa"
"Jumpin' Jumpin'","Destiny's Child","18 luglio 2000","3:50","Dance pop,,Contemporary R&B","1_platino","usa"
"It Girl","Jason Derulo","9 agosto 2011","3:11","Pop,,Contemporary R&B","1_platino","usa"
"Imma Star (Everywhere We Are)","Jeremih","9 giugno 2009","4:21,(versione album),,4:00,(versione radio)","Contemporary R&B,,Pop","1_platino","usa"
"Island Girl","Elton John","29 settembre 1975","3:42","Rock","1_platino","usa"
"I'd Do Anything for Love (But I Won't Do That)","Meat Loaf","15 settembre 1993","12:01,(versione album),,5:43,(versione radiofonica)","Rock progressivo,,Hard rock","1_platino","usa"
"In the Dark","Dev","26 aprile 2011","3:48","Dance pop,,Musica house","1_platino","usa"
"It's Not Right but It's Okay","Whitney Houston","18 aprile 1999","4:52","Contemporary R&B,,Pop","1_platino","usa"
"If U Seek Amy","Britney Spears","10 marzo 2009","3:37","Dance pop,,Elettropop","1_platino","usa"
"Idol","BTS","24 agosto 2018","3:43,,4:20,(feat. Nicki Minaj)","K-pop,,Electronic dance music,,Samul nori,,Trap,,Gqom,,World music","1_platino","usa"
"If I Can't Have You","Shawn Mendes","3 maggio 2019","3:10","Pop rock","1_platino","usa"
"It's You","Ali Gatie","14 giugno 2019","3:32","Contemporary R&B,,Pop","1_platino","usa"
"Juke Box Hero","Foreigner","gennaio 1982","4:20,(versione album),,4:03,(versione singolo)","Hard rock,,Heavy metal","1_platino","usa"
"Iris","Goo Goo Dolls","7 aprile 1998","4:49","Rock alternativo,,Soft rock,,Pop rock","1_platino","usa"
"Just a Dream","Carrie Underwood","21 luglio 2008","4:44,(versione album),,4:13,(versione radio)","Country pop,,Country","1_platino","usa"
"Independent Women Part I","Destiny's Child","10 ottobre 2000","3:41","Contemporary R&B","1_platino","usa"
"The Judge","Twenty One Pilots","15 maggio 2015","4:57","Indie pop,,Pop rap","1_platino","usa"
"Kerosene","Miranda Lambert","Ottobre 2005","3:05","Country","1_platino","usa"
"John","Lil Wayne","24 marzo 2011","4:47","Elettrorap,,Trap","1_platino","usa"
"L.A. Love (La La)","Fergie","29 settembre 2014","3:13","Elettrorap","1_platino","usa"
"If You Had My Love","Jennifer Lopez","4 maggio 1999","4:25","Contemporary R&B,,Dance","1_platino","usa"
"Imagine","Ariana Grande","14 dicembre 2018","3:32","Ballata,,Contemporary R&B,,Pop","1_platino","usa"
"Johnny B. Goode","Chuck Berry","1958","2:40","Rock and roll,,Blues rock","1_platino","usa"
"Jackie Chan","Tiësto,Dzeko","18 maggio 2018","3:35","Elettropop","1_platino","usa"
"Juice","Lizzo","4 gennaio 2019","3:15","Funk,,Hip hop,,Pop","1_platino","usa"
"Jungle","X Ambassadors,,Jamie N Commons","23 giugno 2014","3:09","Pop","1_platino","usa"
"Just a Lil Bit","50 Cent","10 maggio 2005","3:57","Hip hop","1_platino","usa"
"Just Like Fire","Pink","15 aprile 2016","3:35","Pop rock","1_platino","usa"
"King for a Day","Pierce the Veil","2012","4:53","Alternative metal,,Post-hardcore","1_platino","usa"
"King","T.I.","28 marzo 2006","75:41","Southern hip hop","1_platino","usa"
"Kiss It Better","Rihanna","30 marzo 2016","4:13","Contemporary R&B,,Rock elettronico","1_platino","usa"
"Keep Holding On","Avril Lavigne","3 novembre 2006","3:59","Pop rock,,Ballata","1_platino","usa"
"Let It Go","James Bay","12 maggio 2014","4:21","Indie pop,,Folk rock,,Blues rock","1_platino","usa"
"Like That","Doja Cat","11 febbraio 2020","2:44","Contemporary R&B","1_platino","usa"
"Let Me Love You","Mario","16 novembre 2004","4:09","Contemporary R&B","1_platino","usa"
"Like You'll Never See Me Again","Alicia Keys","26 novembre 2007","5:15","Soul,,Contemporary R&B","1_platino","usa"
"Lane Boy","Twenty One Pilots","4 maggio 2015","4:13","Reggae,,Jungle","1_platino","usa"
"Level of Concern","Twenty One Pilots","9 aprile 2020","3:40","Dance pop,,Dance rock","1_platino","usa"
"Level Up","Ciara","18 luglio 2018","3:24","Rhythm and blues","1_platino","usa"
"Knockout","Lil Wayne","2 febbraio 2010","4:09","Rock alternativo,,Pop punk,,Hip hop","1_platino","usa"
"Lego House","Ed Sheeran","11 novembre 2011","3:29","Pop rock","1_platino","usa"
"Leave Out All the Rest","Linkin Park","14 luglio 2008","3:29,(versione album),,3:19,(versione singolo)","Rock alternativo","1_platino","usa"
"It's All Coming Back to Me Now","Pandora's Box","2 ottobre 1989","5:88,(edited version),,8:22,(unedited version)","Pop rock,,Power pop","1_platino","usa"
"Leave (Get Out)","JoJo","24 febbraio 2004   25 giugno 2004    30 agosto 2004    4 ottobre 2004  ","4:03 .","Pop,,Contemporary R&B","1_platino","usa"
"Justify My Love","Madonna","6 novembre 1990","4:59","Swing,,Rhythm and blues,,Pop,,Trip hop","1_platino","usa"
"Learn to Fly","Foo Fighters","18 ottobre 1999","3:55","Rock alternativo","1_platino","usa"
"Liquor","Chris Brown","26 giugno 2015","3:47","Alternative R&B","1_platino","usa"
"Lay It All on Me","Rudimental","25 settembre 2015","4:02,(versione album),,3:30,(versione radiofonica)","Dance pop","1_platino","usa"
"Liar","Camila Cabello","5 settembre 2019","3:28","","1_platino","usa"
"Let's Get Blown","Snoop Dogg","14 dicembre 2004   15 febbraio 2005","4:40","Pop rap,,Contemporary R&B,,Funk","1_platino","usa"
"Lemonade","AA.VV.,Gunna","14 agosto 2020","3:15","Hip hop","1_platino","usa"
"Light My Fire","The Doors","aprile 1967","7:06,(album version),,4:40 (long radio version)
3:07 (single version)","Rock,,Rock psichedelico,,Acid rock,,Fusion","1_platino","usa"
"Like a Boy","Ciara","13 febbraio 2007  (vedi le date di pubblicazione)","3:57","Contemporary R&B","1_platino","usa"
"Lose My Breath","Destiny's Child","21 settembre 2004 (UK)  2 novembre 2004  (U.S.)  28 dicembre 2004  (Australia)","4:01","Hip hop,,Contemporary R&B","1_platino","usa"
"Lights Up","Harry Styles","11 ottobre 2019","2:52","Pop,,Soul,,Pop rock","1_platino","usa"
"Livin' la vida loca","Ricky Martin","27 aprile 1999","4:05","Musica latina,,Pop","1_platino","usa"
"Lita","Lita Ford","2 febbraio 1988","40:17","Heavy metal,,Pop metal,,Hair metal,,Hard rock","1_platino","usa"
"Locked Away","Rock City","29 giugno 2015","3:49","Dancehall reggae,,Reggae fusion","1_platino","usa"
"Little Talks","Of Monsters and Men","20 dicembre 2011","4:16","Indie folk,,Indie rock,,Folk rock","1_platino","usa"
"Losing My Religion","R.E.M.","19 febbraio 1991","4:28","Rock alternativo,,Folk rock","1_platino","usa"
"Love Never Felt So Good","Michael Jackson","2 maggio 2014","3:17,,(Original Version),,3:55,,(Xscape Version),,4:06,,(Remix Version)","Disco,,Soul","1_platino","usa"
"Love So Soft","Kelly Clarkson","7 settembre 2017","2:52","Soul,,Contemporary R&B,,Trap","1_platino","usa"
"Little Things","One Direction","29 ottobre 2012","3:37","Pop,,Folk pop","1_platino","usa"
"Levels","Avicii","28 ottobre 2011","5:37,,3:19 (radio edit)","Progressive house,,Musica elettronica","1_platino","usa"
"Love on Top","Beyoncé","12 settembre 2011","4:27","Funk","1_platino","usa"
"Lonely Together","Avicii","11 agosto 2017","3:01","Progressive house","1_platino","usa"
"Love Sex Magic","Ciara","3 marzo 2009 Stati Uniti d'America  5 aprile 2009 UK","3:40","Contemporary R&B,,Elettropop,,Electro-funk","1_platino","usa"
"Lost Without U","Robin Thicke","30 gennaio 2007 (US Rhythmic)  13 marzo 2007  (US Mainstream)","4:11","Pop,,Soul,,Contemporary R&B","1_platino","usa"
"Love Myself","Hailee Steinfeld","7 agosto 2015","3:38","Elettropop,,Dance pop","1_platino","usa"
"Love Like This","Natasha Bedingfield","2 ottobre 2007","3:45","Soul,,Rhythm and blues,,Pop","1_platino","usa"
"Lookin' Out My Back Door","Creedence Clearwater Revival","1970","2:35","Southern rock,,Country rock","1_platino","usa"
"Live While We're Young","One Direction","28 settembre 2012","3:18","Bubblegum pop","1_platino","usa"
"Like a Prayer","Madonna","3 marzo 1989","5:41","Pop rock","1_platino","usa"
"Mala santa","Becky G","11 ottobre 2019","2:57","Reggaeton","1_platino","usa"
"Love Someone","Lukas Graham","7 settembre 2018","3:25","Pop","1_platino","usa"
"Love Me","Justin Bieber","2009","3:12","Elettropop,,Teen pop,,Dance pop","1_platino","usa"
"Make It Rain","Fat Joe","ottobre 2006","4:11","East Coast hip hop","1_platino","usa"
"Make Me (Cry)","Noah Cyrus","15 novembre 2016","4:02","Electro","1_platino","usa"
"Machika","J Balvin,Jeon,Anitta","19 gennaio 2018","3:01","Reggaeton","1_platino","usa"
"Mami","Paloma Mami","10 dicembre 2019","3:14","Reggaeton,,Rhythm and blues","1_platino","usa"
"Magic","Coldplay","3 marzo 2014","4:45,(versione album),,4:18,(versione radiofonica)","Synth pop","1_platino","usa"
"Malamente","Rosalía","30 maggio 2018","2:29","Nuevo flamenco","1_platino","usa"
"Lush Life","Zara Larsson","5 giugno 2015","3:21","Elettropop","1_platino","usa"
"Make Me...","Britney Spears","15 luglio 2016","3:51","Contemporary R&B","1_platino","usa"
"Loveeeeeee Song","Rihanna","3 aprile 2013","4:16","Contemporary R&B","1_platino","usa"
"Mama's Song","Carrie Underwood","13 settembre 2010","4:00","Country","1_platino","usa"
"Man! I Feel Like a Woman!","Shania Twain","20 settembre 1999","3:53","Pop,,Country pop,,Country rock,,Dance pop","1_platino","usa"
"Marry Me","Jason Derulo","1 settembre 2013","3:45","Pop,,Contemporary R&B","1_platino","usa"
"Man in the Mirror","Michael Jackson","16 gennaio 1988","4:55,,(7"" Edit),,5:19,,(Album Version)","Pop,,Soul,,Ballata,,Gospel","1_platino","usa"
"Maps","Maroon 5","16 giugno 2014","3:09","Pop rock","1_platino","usa"
"Mi mala","Mau y Ricky,Karol G","13 ottobre 2017","3:42","Reggaeton","1_platino","usa"
"Maria Maria","Santana","23 novembre 1999","4:23","Rock latino,,Contemporary R&B","1_platino","usa"
"Maniac","Conan Gray","25 ottobre 2019","3:05","Indie pop","1_platino","usa"
"Make Me Proud","Drake","16 ottobre 2011","3:40","Pop rap","1_platino","usa"
"Marry Me","Train","25 ottobre 2010","3:25","Rock","1_platino","usa"
"Mayores","Becky G,Bad Bunny","14 luglio 2017","3:22","Pop latino,,Reggaeton","1_platino","usa"
"Mess Is Mine","Vance Joy","9 luglio 2014","3:43","Indie pop","1_platino","usa"
"Memories...Do Not Open","The Chainsmokers","7 aprile 2017","42:55","Dance pop","1_platino","usa"
"Marry the Night","Lady Gaga","15 novembre 2011","4:25","Dance rock,,Elettropop,,Musica house,,Rock,,Dance pop","1_platino","usa"
"Marvin & Chardonnay","Big Sean","12 luglio 2011","3:43","Pop rap","1_platino","usa"
"Midnight City","M83","16 agosto 2011","4:01","Synth pop,,New wave,,Dream pop","1_platino","usa"
"The Man","Taylor Swift","27 gennaio 2020","3:10","Synth pop","1_platino","usa"
"Miss You Much","Janet Jackson","22 agosto 1989","4:12","Dance pop,,Contemporary R&B,,New jack swing","1_platino","usa"
"Mía","Bad Bunny","11 ottobre 2018","3:30","Hip hop,,Reggaeton","1_platino","usa"
"Migraine","Twenty One Pilots","17 luglio 2012","3:59","","1_platino","usa"
"Mercy","Duffy","11 febbraio 2008","3:43","Soul,,Pop","1_platino","usa"
"Money on My Mind","Sam Smith","27 dicembre 2013","3:14","Pop,,Contemporary R&B,,Breakbeat","1_platino","usa"
"More Hearts Than Mine","Ingrid Andress","8 luglio 2019","3:34","Country","1_platino","usa"
"Money Trees","Kendrick Lamar","22 ottobre 2012","6:27","West Coast hip hop,,Gangsta rap","1_platino","usa"
"Mood Swings","Pop Smoke","21 agosto 2020","3:33","Contemporary R&B","1_platino","usa"
"Mo Money Mo Problems","The Notorious B.I.G.","21 luglio 1997","4:17","Pop rap,,East Coast hip hop,,Funk,,New jack swing","1_platino","usa"
"More","Usher","22 novembre 2010","3:40","Hi-NRG","1_platino","usa"
"Monster","Skillet","14 luglio 2009","2:58","Alternative metal,,Post-grunge","1_platino","usa"
"Mmm Yeah","Austin Mahone","26 gennaio 2014","3:51","Dance pop","1_platino","usa"
"Mic Drop","BTS","18 settembre 2017","3:58","K-pop,,Hip hop","1_platino","usa"
"Monster","Kanye West","23 ottobre 2010","6:21","Horrorcore","1_platino","usa"
"MMMBop","Hanson","19 aprile 1997 ","4:28,(album version),,4:01,(single version)","Pop rock","1_platino","usa"
"Moment 4 Life","Nicki Minaj","7 dicembre 2010","4:39","Alternative hip hop,,Contemporary R&B","1_platino","usa"
"My Blood","Twenty One Pilots","27 agosto 2018","3:49","Elettropop","1_platino","usa"
"My Boy","Billie Eilish","28 luglio 2017","2:50","Pop","1_platino","usa"
"My Last","Big Sean","1º marzo 2011","4:14","Alternative hip hop,,Contemporary R&B","1_platino","usa"
"Money Maker","Ludacris","17 luglio 2006","3:50","Dirty rap","1_platino","usa"
"My Boo","Usher,Alicia Keys","21 settembre 2004","3:43","Contemporary R&B","1_platino","usa"
"My Immortal","Evanescence","8 dicembre 2003","4:33","Ballata,,Piano rock,,Rock gotico","1_platino","usa"
"My All","Mariah Carey","21 aprile 1998","3:50","Soul,,Pop latino,,Ballata","1_platino","usa"
"My House","Flo Rida","15 ottobre 2015","3:12","Pop rap","1_platino","usa"
"New Patek","Lil Uzi Vert","18 settembre 2018","5:44","Trap,,Hip hop","1_platino","usa"
"Neon Lights","Demi Lovato","19 novembre 2013","3:53","Dance,,Elettropop,,Musica house","1_platino","usa"
"My Church","Maren Morris","19 gennaio 2016","3:17","Country pop,,Contemporary R&B,,Gospel","1_platino","usa"
"My Way","Usher","9 giugno 1998","3:34","Contemporary R&B","1_platino","usa"
"My Love","Justin Timberlake","13 novembre 2006","4:41","Synth pop,,Contemporary R&B","1_platino","usa"
"New Light","John Mayer","10 maggio 2018","3:36","New wave,,Funk rock","1_platino","usa"
"A no. Lo so io","Avril Lavigne","8 giugno 2004","4:02","Pop rock,,Post-grunge","1_platino","usa"
"Motivation","Normani","16 agosto 2019","3:13","Pop","1_platino","usa"
"Narcos","Migos","21 luglio 2018","4:15","Trap","1_platino","usa"
"The Motto","Drake","29 novembre 2011","3:54","Southern hip hop","1_platino","usa"
"Next 2 You","Chris Brown","18 marzo 2011","4:25","Pop,,Contemporary R&B","1_platino","usa"
"Nice and Slow","Usher","Dicembre 1997","3:48","Contemporary R&B","1_platino","usa"
"New Americana","Halsey","10 luglio 2015","3:03","Elettropop","1_platino","usa"
"Music","Madonna","21 agosto 2000","3:44","Synth pop,,Dance pop,,Disco,,Electro","1_platino","usa"
