"title","artists","date","duration","genre","award","nation"
"The Adventures of Rain Dance Maggie","Red Hot Chili Peppers","18 luglio 2011","4:43","Rock alternativo,,Funk","oro","it"
"All in My Head (Flex)","Fifth Harmony","31 maggio 2016","3:30","Reggae fusion","oro","it"
"All My Friends","Snakehips","21 ottobre 2015","3:47","Musica elettronica,,Alternative R&B","oro","it"
"Alfonso","Levante","15 maggio 2013","3:32","Pop","oro","it"
"All Night Long (All Night)","Lionel Richie","31 agosto 1983","6:25","Disco,,Soul,,Funk","oro","it"
"All the Small Things","Blink-182","18 gennaio 2000","2:48","Pop punk,,Power pop","oro","it"
"Ali sporche","Coez","16 aprile 2012","3:46","Pop rap","oro","it"
"Adore You","Harry Styles","6 dicembre 2019","3:27","Soul,,Pop rock","oro","it"
"All About Us","t.A.T.u.","1º settembre 2005","03:02","Rock sinfonico,,Pop rock","oro","it"
"All Stars","Martin Solveig","16 giugno 2017","2:50","Dance","oro","it"
"All Summer Long","Kid Rock","30 marzo 2008   9 giugno 2008 ","4:56","Country rock,,Country,,Southern rock","oro","it"
"All the Lovers","Kylie Minogue","11 giugno 2010","3:22","Elettropop,,Disco","oro","it"
"Alla mia età","Tiziano Ferro","3 ottobre 2008  7 novembre in digitale","3:33","Pop soul","oro","it"
"Airplanes","B.o.B","13 aprile 2010","3:01","Alternative hip hop,,Rap rock","oro","it"
"All the Good Girls Go to Hell","Billie Eilish","6 settembre 2019  (vedi date di pubblicazione)","2:48","Pop","oro","it"
"All That She Wants","Ace of Base","novembre 1992","3:34","Dance pop,,Reggae fusion","oro","it"
"Amami amami","Mina,Adriano Celentano","21 ottobre 2016","3:17","Pop","oro","it"
"Alone","Alan Walker","2 dicembre 2016","2:43","Musica elettronica","oro","it"
"Alarm","Anne-Marie","20 maggio 2016","3:25","Elettropop","oro","it"
"Un'altra vita","Elodie","13 maggio 2016","2:58","Pop","oro","it"
"Allenamento #1","Capo Plaza","13 marzo 2017","2:31","Trap","oro","it"
"Allora ciao","Shade","10 gennaio 2020","2:46","Hip hop","oro","it"
"Almeno tu nell'universo","Mia Martini","1989","","Pop","oro","it"
"Altrove","Morgan","aprile 2003","5:43","Rock alternativo,,Indie rock","oro","it"
"Angelo","Francesco Renga","4 marzo 2005","3:25","Pop rock","oro","it"
"Amore che vieni, amore che vai","Fabrizio De André","1966","3:42","Ballata,,Musica d'autore","oro","it"
"Alone, Pt. II","Alan Walker,Ava Max","27 dicembre 2019","2:59","Pop","oro","it"
"Amore a prima insta","Shade","1º giugno 2018","2:58","Pop rap","oro","it"
"L'amore conta","Luciano Ligabue","2005","","Pop rock,,Ballata","oro","it"
"Angels","Robbie Williams","1º dicembre 1997","4:24","Piano rock,,Pop","oro","it"
"L'amore merita","Simonetta Spiri,Greta Manuzi,Verdiana Zangaro,,Roberta Pompa","1º aprile 2016","3:35","Pop","oro","it"
"Anger Never Dies","Hooverphonic","7 marzo 2011","3:32","Pop","oro","it"
"L'amore è un'altra cosa","Arisa","4 maggio 2012","3:45","Pop","oro","it"
"L'amore non esiste","Fabi Silvestri Gazzè","22 agosto 2014","5:08","Pop rock","oro","it"
"Gli angeli","Vasco Rossi","16 aprile 1996","6:20","Pop rock","oro","it"
"Amore mi","Achille Lauro","20 luglio 2017","3:25","Alternative hip hop,,Samba","oro","it"
"Anche se fuori è inverno","Deborah Iurato","23 maggio 2014","3:52","Pop","oro","it"
"L'amore altrove","Francesco Renga","9 gennaio 2015","3:17","Pop","oro","it"
"Gli anni d'oro","Jake La Furia","4 ottobre 2013","3:21","Pop rap","oro","it"
"Applausi per Fibra","Fabri Fibra","4 aprile 2006","4:08","Hip hop","oro","it"
"L'anima non conta","The Zen Circus","2 settembre 2016","5:43","Indie rock","oro","it"
"Anywhere","Rita Ora","20 ottobre 2017","3:35","Dance pop,,Elettropop","oro","it"
"Amore Wi-Fi","Benji & Fede","30 settembre 2016","2:58","Pop","oro","it"
"Angie/Silver Train","The Rolling Stones","17 agosto 1973","4:33","Rock,,Power ballad","oro","it"
"Un anno d'amoreE se domani","Mina","novembre 1964","","Musica leggera,,Pop","oro","it"
"Andrà tutto bene","Nesli","28 novembre 2014","3:23","Pop rap","oro","it"
"Another Day","Lene Marlin","24 settembre 2003","43:44","Pop","oro","it"
"Around the World","Daft Punk","17 marzo 1997","7:07","French house","oro","it"
"B.Y.O.B.","System of a Down","29 marzo 2005","4:17","Alternative metal","oro","it"
"Attenti al lupo","Lucio Dalla","1990","3:25","Pop","oro","it"
"Baby","Sfera Ebbasta","20 novembre 2020","3:11","Reggaeton","oro","it"
"Ayy Macarena","Tyga","10 novembre 2019","2:11","Hip hop","oro","it"
"Always","Bon Jovi","20 settembre 1994","5:54","Pop rock,,Soft rock,,Power ballad","oro","it"
"...Baby One More Time","Britney Spears","23 ottobre 1998","3:30","Dance pop,,Teen pop","oro","it"
"Another Day in Paradise","Phil Collins","23 ottobre 1989","5:22,(versione album),,4:47,(versione singolo)","Adult contemporary music,,Soft rock","oro","it"
"Avrai ragione tu (ritratto)","Caparezza","14 novembre 2014","4:23","Alternative hip hop","oro","it"
"Back to You","Louis Tomlinson","21 luglio 2017","3:19","Pop","oro","it"
"Bad Things","Machine Gun Kelly,Camila Cabello","14 ottobre 2016","3:59","Pop rap","oro","it"
"Bad Liar","Selena Gomez","18 maggio 2017  (vedi date di pubblicazione)","3:34","Pop","oro","it"
"Bank Account","21 Savage","8 agosto 2017","3:40","Hip hop,,Trap","oro","it"
"Bambola","Betta Lemme","10 novembre 2017","3:34","Pop","oro","it"
"Ayo","Chris Brown,Tyga","6 gennaio 2015","3:46","Gangsta rap,,Contemporary R&B,,Elettrorap","oro","it"
"Back It Up","Caro Emerald","7 agosto 2009","3:53,(Album Version),,3:34,(Radio Edit)","Jazz,,Pop","oro","it"
"Bagnati dal sole","Noemi","20 febbraio 2014","3:33","Elettropop","oro","it"
"Bambino Nel Tempo","Eros Ramazzotti","2005","4:40","Pop","oro","it"
"Battito di ciglia","Francesca Michielin","10 luglio 2015","3:38","Elettropop","oro","it"
"At Last","Glenn Miller","1942","","Pop","oro","it"
"Barcellona","Ghali","11 settembre 2020","2:56","Pop","oro","it"
"Balliamo sul mondo","Luciano Ligabue","1990","4:33","Rock","oro","it"
"Back Together","Robin Thicke","6 agosto 2015","3:44","Disco,,Contemporary R&B","oro","it"
"Battiato Studio Collection","Franco Battiato","1° aprile 1996","02:07:51","Rock,,Pop","oro","it"
"Bella così","Chadia Rodríguez","22 maggio 2020","3:48","Pop","oro","it"
"Beautiful Now","Zedd","13 maggio 2015","3:38","Progressive house","oro","it"
"Beautiful","Bazzi","2 luglio 2017","2:58","Pop","oro","it"
"Bang Bang","Jessie J,Ariana Grande,Nicki Minaj","29 luglio 2014","3:19","Pop,,Pop soul","oro","it"
"Beautiful","Christina Aguilera","16 novembre 2002","3:58","Ballata,,Pop","oro","it"
"Bella stronza","Marco Masini","1995","14:29","Pop","oro","it"
"Battle for the Sun","Placebo","8 giugno 2009","","Rock alternativo,,Glam rock,,Britpop,,Power pop","oro","it"
"Bellezza, incanto e nostalgia","Alessandra Amoroso","27 giugno 2014","3:59","Pop soul","oro","it"
"Be Kind","Marshmello,Halsey","1º maggio 2020","2:52","Electronic dance music","oro","it"
"Better Days","OneRepublic","25 marzo 2020","2:24","Pop rock","oro","it"
"Because the Night","Patti Smith","marzo 1978","3:32","New wave","oro","it"
"Beauty and a Beat","Justin Bieber","24 ottobre 2012","3:48","Elettropop,,Dance","oro","it"
"Big Boy","Sergio Sylvestre","13 maggio 2016","3:29","Pop soul","oro","it"
"Big City Life","Mattafix","8 agosto 2005","3:57","Pop","oro","it"
"The Best","Bonnie Tyler","1988","4:07","Pop rock","oro","it"
"Best Song Ever","One Direction","22 luglio 2013","3:22","Power pop,,Dance pop","oro","it"
"Best of You","Foo Fighters","28 maggio 2005","4:15","","oro","it"
"Bella","Jovanotti","1997","4:36","Pop","oro","it"
"Bird Set Free","Sia","4 novembre 2015","4:12","Pop","oro","it"
"Black Skinhead","Kanye West","19 giugno 2013","3:08","Industrial hip hop","oro","it"
"Black Hole Sun","Soundgarden","4 maggio 1994","5:18","Rock alternativo,,Grunge","oro","it"
"Black Magic","Little Mix","21 maggio 2015","3:31","Dance pop","oro","it"
"Birthday","Katy Perry","21 aprile 2014","3:35","Nu-disco,,Pop","oro","it"
"Black and Gold","Sam Sparro","23 marzo 2008","3:31","Dance,,Dance pop,,Musica house","oro","it"
"Bla Bla Bla","Gigi D'Agostino","21 agosto 1999","","Eurodance,,Italodance","oro","it"
"Boa Sorte/Good Luck","Vanessa da Mata,Ben Harper","2007 (Brasile)  2008  (Internazionale)","3:57","Folk rock","oro","it"
"Birds","Imagine Dragons","20 giugno 2019","3:39","Elettropop","oro","it"
"Black or White","Michael Jackson","11 novembre 1991","3:22,,(single edit),,4:15,,(album version)","Hard rock,,Dance rock,,Rap rock","oro","it"
"Bollicine","Vasco Rossi","1983","5 min : 40 s","Rock","oro","it"
"BonBon","Era Istrefi","30 dicembre 2015","2:47","","oro","it"
"Bones","Galantis","31 gennaio 2019","3:25","Dance","oro","it"
"Bonfire Heart","James Blunt","29 luglio 2013","3:54","Folk rock","oro","it"
"Bleed It Out","Linkin Park","14 agosto 2007","2:44","Rap rock","oro","it"
"Blue Jeans","Lana Del Rey","8 aprile 2012","3:30","Slowcore,,Trip hop","oro","it"
"Bloodstream","Ed Sheeran","23 giugno 2014","5:00","Musica acustica,,Rhythm and blues","oro","it"
"Blow Your Mind (Mwah)","Dua Lipa","22 agosto 2016","2:58","Synth pop","oro","it"
"Bodak Yellow","Cardi B","16 giugno 2017","3:43","Hip hop,,Trap","oro","it"
"Billie Jean","Michael Jackson","2 gennaio 1983","4:54","Funk,,Pop,,Rhythm and blues","oro","it"
"Bleeding Love","Leona Lewis","19 ottobre 2007","4:24,(album version),,4:01,(radio edit)","Pop soul,,Contemporary R&B","oro","it"
"Born to Be Yours","Kygo,Imagine Dragons","15 giugno 2018","3:13","Musica house","oro","it"
"Bongo Bong","Manu Chao","13 marzo 2000","2:38","Reggae","oro","it"
"Blowin' in the Wind","Bob Dylan","1963","2:46","Folk rock","oro","it"
"Breathless","The Corrs","3 luglio 2000","3:27","Pop rock","oro","it"
"Born to Run","Bruce Springsteen","25 agosto 1975","4:30","Rock,,Power pop","oro","it"
"Boogie Wonderland","Earth,Wind & Fire","20 marzo 1979","4:47","Disco","oro","it"
"Bologna è una regola","Luca Carboni","1º gennaio 2016","3:49","Elettropop,,Dance pop,,Synth pop","oro","it"
"Blueberry Faygo","Lil Mosey","7 febbraio 2020","2:43","Trap","oro","it"
"Bocciofili","Dargen D'Amico","6 agosto 2013","4:02","Hip house","oro","it"
"Break Up with Your Girlfriend, I'm Bored","Ariana Grande","12 febbraio 2019","3:10","Pop,,Contemporary R&B,,Trap","oro","it"
"Business Class","Marracash","22 giugno 2018","3:07","Hip hop","oro","it"
"The Boy Is Mine","Brandy,Monica","19 maggio 1998","4:03","Contemporary R&B,,Hip hop soul","oro","it"
"The Box","Roddy Ricch","17 gennaio 2020","3:16","Trap","oro","it"
"Born in the U.S.A.","Bruce Springsteen","30 ottobre 1984","4:39","Heartland rock,,Album-oriented rock","oro","it"
"Broken Strings","James Morrison","8 dicembre 2008   19 dicembre 2008  ","4:10","Pop rock","oro","it"
"Buona fortuna","Benji & Fede","15 dicembre 2017","3:02","Pop","oro","it"
"Brillo","Vegas Jones","2 ottobre 2018","3:41","Trap","oro","it"
"Born to Be Wild","Steppenwolf","1968","3:30","Hard rock,,Proto-metal,,Blues rock,,Country rock","oro","it"
"Briciole","Noemi","10 aprile 2009","3:21","Soul,,Blues","oro","it"
"Calmo","Shiva","23 gennaio 2020","2:31","Hip hop","oro","it"
"Brucerò per te","Negrita","23 settembre 2011","3:41","Rock alternativo","oro","it"
"Boss Bitch","Doja Cat","23 gennaio 2020","2:14","Electro,,Musica house,,Techno","oro","it"
"Canzone contro la paura","Brunori Sas","24 febbraio 2017","3:42","Pop rock,,Folk rock","oro","it"
"Buona (cattiva) sorte","Tiziano Ferro","31 maggio 2019","3:14","Dance pop","oro","it"
"Una canzone che non so","Gazzelle","31 ottobre 2019","","Indie pop","oro","it"
"Buonanotte all'Italia","Luciano Ligabue","25 gennaio 2008","5:24","Ballata,,Rock","oro","it"
"By the Way","Red Hot Chili Peppers","10 giugno 2002","3:37","Rock alternativo,,Funk rock","oro","it"
"Cammina nel sole","Gianluca Grignani","26 febbraio 2008","4:28","Pop","oro","it"
"Cade la pioggia","Negramaro","novembre 2007","6:08,(versione album),,4:34,(versione radiofonica)","Ballata,,Pop","oro","it"
"Burnout","Tedua","2 febbraio 2018","2:58","Alternative hip hop","oro","it"
"Buffalo Soldier","Bob Marley & The Wailers","1983","","Reggae","oro","it"
"Call Out My Name","The Weeknd","10 aprile 2018","3:48","Alternative R&B,,Soul","oro","it"
"Casa","Giordana Angi","19 aprile 2019","2:45","Pop","oro","it"
"Candy Paint","Post Malone","16 ottobre 2017","3:49","Trap","oro","it"
"Candy Shop","50 Cent","1º febbraio 2005","3:29","Dirty rap","oro","it"
"Call Me","Blondie","febbraio 1980","3:32","Pop rock,,New wave","oro","it"
"La buona novella","Fabrizio De André","1º novembre 1970","35:21","Musica d'autore,,Concept album","oro","it"
"Ce la farò","Antonino Spadaccino","novembre 2005","3:21,(versione digitale),,(versione fisica)","Pop","oro","it"
"La canzone del sole/Anche per te","Lucio Battisti","novembre 1971","9:53","Pop rock","oro","it"
"La camisa negra","Juanes","2005","3:36","Pop latino","oro","it"
"Una canzone d'amore","883","1995","5:32","Pop rock,,Ballata","oro","it"
"Carry On","Fun.","23 settembre 2012","04:38","Pop","oro","it"
"Can't Help Falling in Love","Elvis Presley","1º ottobre 1961","2:59","Ballata","oro","it"
"Carillon","Nahaze,Achille Lauro","11 dicembre 2019","4:02","Pop","oro","it"
"The Cave","Mumford & Sons","2010","3:39","Indie rock","oro","it"
"Charlie fa surf","Baustelle","11 gennaio 2008","3:53","Indie rock","oro","it"
"Champagne Supernova","Oasis","13 maggio 1996   solo in Australia Francia Stati Uniti d'America e Nuova Zelanda","7:28","Britpop,,Rock","oro","it"
"Capital Letters","Hailee Steinfeld,BloodPop","12 gennaio 2018","3:39","Pop,,Dance pop","oro","it"
"La casa in riva al mare/Itaca","Lucio Dalla","1971","","Musica d'autore","oro","it"
"Celebrate","Mika","10 agosto 2012","3:07","Pop,,Power pop","oro","it"
"Cercami","Renato Zero","13 giugno 1998","5:44","Pop","oro","it"
"Celeste","Laura Pausini","5 novembre 2012","4:02","Pop","oro","it"
"Chasing Pavements","Adele","13 gennaio 2008","3:31","Soul,,Pop,,Blues,,Jazz","oro","it"
"Che poi","Carl Brave","22 gennaio 2020","3:08","Pop","oro","it"
"Chairaggione","Nitro","4 maggio 2018","2:30","Hardcore hip hop","oro","it"
"A chi mi dice","Blue","31 maggio 2004","4:33","Pop","oro","it"
"Chiudo gli occhi e salto","Baby K","23 ottobre 2015","3:49","Elettropop,,Pop rap","oro","it"
"Certi giorni","Ernia","27 marzo 2019","3:14","Hip hop","oro","it"
"Cheyenne","Francesca Michielin","15 novembre 2019","3:25","Elettropop","oro","it"
"Una chiave","Caparezza","12 gennaio 2018","4:05","Alternative hip hop","oro","it"
"Chihuahua","DJ BoBo","10 febbraio 2003","3:01","Eurodance,,Pop","oro","it"
"Chiamami ancora amore","Roberto Vecchioni","16 febbraio 2011","4:14","Pop rock","oro","it"
"Charlie Brown","Coldplay","3 febbraio 2012","4:45,(versione album),,3:40,(versione radiofonica)","Pop rock","oro","it"
"Che Dio mi benedica","Luchè","15 luglio 2016","3:39","Hip hop","oro","it"
"Christmas Lights","Coldplay","1º dicembre 2010","4:02","Pop,,Musica natalizia","oro","it"
"Cieli immensi","Patty Pravo","10 febbraio 2016","4:15","Pop","oro","it"
"Click","Entics","15 luglio 2011","3:19","Pop","oro","it"
"Certe donne brillano","Luciano Ligabue","8 marzo 2019","3:22","Pop rock","oro","it"
"Children","Robert Miles","14 novembre 1995","3:49","Trance,,Dream progressive","oro","it"
"Ci sei sempre stata","Luciano Ligabue","26 novembre 2010","4:58","Rock alternativo,,Pop rock","oro","it"
"Come musica","Jovanotti","20 ottobre 2008","3:51","Pop","oro","it"
"Come mai","Fabri Fibra","11 ottobre 2019","3:27","Hip hop","oro","it"
"Ciao Adios","Anne-Marie","10 febbraio 2017","3:20","Pop,,Dance pop","oro","it"
"China Town","Caparezza","29 agosto 2014","3:55","Pop rap","oro","it"
"Comprami/California","Viola Valentino","1979","","Pop","oro","it"
"Come saprei","Giorgia","24 febbraio 1995","4:58","Soul","oro","it"
"Clint Eastwood","Gorillaz","5 marzo 2001    7 agosto 2001 ","5:55","Alternative hip hop","oro","it"
"Ciao","Alessandra Amoroso","12 maggio 2012","3:26","Pop","oro","it"
"Clarity","Zedd","1º febbraio 2013","4:31","Electro house,,Progressive house,,Soulful house","oro","it"
"Una come te","Cesare Cremonini","14 settembre 2012","","Pop","oro","it"
"Con altura","Rosalía,J Balvin","28 marzo 2019","2:41","Reggaeton","oro","it"
"Combattente","Fiorella Mannoia","23 settembre 2016","3:11","Pop","oro","it"
"Close","Nick Jonas","25 marzo 2016","3:54","Pop","oro","it"
"Complici","Enrico Nigiotti,Gianna Nannini","24 agosto 2018","3:23","Pop","oro","it"
"La cometa di Halley","Irene Grandi","17 febbraio 2010","3:52","Pop,,Pop rock","oro","it"
"Come mi pare","Fabi Silvestri Gazzè","14 novembre 2014","4:02","Pop rock","oro","it"
"Con un deca","883","1992","5:01","Pop rock","oro","it"
"Con te","Sergio Sylvestre","9 febbraio 2017","3:33","Pop","oro","it"
"Como te","Geolier","22 marzo 2019","3:40","Hip hop,,Trap","oro","it"
"Close to Me","The Cure","9 settembre 1985","3:23","New wave","oro","it"
"Company","Justin Bieber","8 marzo 2016","3:27","Dance pop","oro","it"
"Le cose in comune","Daniele Silvestri","Febbraio 1995","4:17","Pop","oro","it"
"Cry","Novecento","Maggio 2008 ","4:31","Rock alternativo,,Pop","oro","it"
"Dall'alba al tramonto","Ermal Meta","20 aprile 2018","3:24","Funk","oro","it"
"Crepe","Irama","25 settembre 2020","2:47","Pop rap","oro","it"
"Connection","OneRepublic","26 giugno 2018","2:28","Pop rock","oro","it"
"Con la musica alla radio","Laura Pausini","25 settembre 2009","3:44","Pop rock","oro","it"
"Un cuore in due","Francesca Michielin","3 giugno 2016","3:32","Pop","oro","it"
"Cool Girl","Tove Lo","4 agosto 2016","3:19","Elettropop","oro","it"
"Con te partirò","Andrea Bocelli","1995","","Pop","oro","it"
"Control","Zoe Wees","13 marzo 2020","3:50","Ballata","oro","it"
"Il coraggio di andare","Laura Pausini","20 novembre 2018  ","3:45","Pop","oro","it"
"Cuore nero","Blind","30 ottobre 2020","2:47","Hip hop,,Pop","oro","it"
"Crawling","Linkin Park","1º maggio 2001","3:29","Alternative metal","oro","it"
"Crystalised","The xx","27 aprile 2009","3:21","Indie pop","oro","it"
"Complicated","Avril Lavigne","14 maggio 2002","4:08","Pop punk,,Pop rock","oro","it"
"Cuore azzurro","Pooh","25 maggio 2006","","Pop","oro","it"
"Crazy Little Thing Called Love","Queen","5 ottobre 1979","2:42","Rockabilly,,Rock and roll","oro","it"
"Cry Me a River","Justin Timberlake","25 novembre 2002","4:48","Contemporary R&B","oro","it"
"Dalla pelle al cuore","Antonello Venditti","ottobre - novembre 2007","4:18","Piano rock","oro","it"
"Cool For The Summer","Demi Lovato","1º luglio 2015","3:34","Pop rock,,Elettropop","oro","it"
"Dancing in the Dark","Bruce Springsteen","4 maggio 1984","3:59","Heartland rock,,Dance rock","oro","it"
"Dancing Queen","ABBA","16 agosto 1976","3:50","Disco,,Eurodisco,,Pop,,Europop","oro","it"
"Danzeremo a luci spente","Deborah Iurato","2 maggio 2014","3:23","Pop","oro","it"
"La Danza Delle Streghe","Gabry Ponte","2003","","Italodance","oro","it"
"Dalla tua parte","Alessandra Amoroso","4 gennaio 2019","3:45","Pop","oro","it"
"Dammi un motivo","Izi","30 aprile 2019","3:25","Hip hop,,Alternative hip hop","oro","it"
"Dangerous Night","Thirty Seconds to Mars","25 gennaio 2018","3:20","Pop rock,,Rock elettronico","oro","it"
"Dani California","Red Hot Chili Peppers","3 aprile 2006","4:42","Rock alternativo,,Funk rock,,Pop rock","oro","it"
"Dannate nuvole","Vasco Rossi","15 marzo 2014","4:10","Power ballad","oro","it"
"Dimentica","Raf","Maggio 2006","4:43","Pop","oro","it"
"Dedication to My Ex (Miss That)","Lloyd","9 agosto 2011","3:56","Contemporary R&B,,New jack swing,,Disco,,Hip hop","oro","it"
"Dare (La La La)","Shakira","21 marzo 2014","3:06","Dance pop,,Pop latino,,Electro house","oro","it"
"Di notte","Pierdavide Carone","19 marzo 2010","2:52","Pop","oro","it"
"DDA","Lazza","12 dicembre 2016","2:50","Hip hop,,Trap","oro","it"
"Dancing with a Stranger","Sam Smith,Normani","11 gennaio 2019","2:50","Contemporary R&B,,Disco,,Pop","oro","it"
"Di me e di te","Zero Assoluto","11 febbraio 2016","3:57","Pop","oro","it"
"Uno di questi giorni","Nek","6 maggio 2016","2:54","Pop rock","oro","it"
"Deja vu","Prince Royce,Shakira","24 febbraio 2017","3:16","Bachata","oro","it"
"Defuera","Dardust,,accreditato come DRD","15 luglio 2020","3:20","Pop","oro","it"
"Destinazione Paradiso","Gianluca Grignani","23 febbraio 1995","03:45","Pop rock","oro","it"
"Dead Inside","Muse","23 marzo 2015","4:22","Rock alternativo","oro","it"
"Differente","Nek","2 dicembre 2016","3:29","Elettropop","oro","it"
"Déjà vu","Beyoncé","31 luglio 2006  (Stati Uniti)  5 agosto 2006  (Australia)  21 agosto 2006  (Regno Unito)","4:00","Contemporary R&B,,East Coast hip hop","oro","it"
"Diamante lei e luce lui","Annalisa","7 marzo 2011","3:29","Pop","oro","it"
"DNA","Kendrick Lamar","14 aprile 2017","3:05","Hip hop,,Trap,,Hardcore hip hop","oro","it"
"Diamante","Zucchero Fornaciari","1989","5:51","Pop,,Blues","oro","it"
"Diablo","Lazza","20 ottobre 2017","2:54","Trap","oro","it"
"Daylight","Maroon 5","27 novembre 2012","3:46","Pop rock,,Soft rock","oro","it"
"Don't Phunk with My Heart","Black Eyed Peas,,accreditati come The Black Eyed Peas","12 aprile 2005","3:37","Dance pop,,Bhangra","oro","it"
"Domani è un altro film","Dear Jack","20 aprile 2014","3:35","Pop rock","oro","it"
"Dolcenera","Fabrizio De André","31 dicembre 1995","4:59","World music,,Musica d'autore","oro","it"
"Dimenticare (mai)","Raige","9 dicembre 2014","3:10","Pop rap","oro","it"
"Dexter","Sfera Ebbasta","10 marzo 2017","2:35","Trap","oro","it"
"Do They Know It's Christmas?","AA.VV.,,(,Band Aid,)","3 dicembre 1984","3:55","Pop,,Musica natalizia","oro","it"
"Don't Stop the Party","Black Eyed Peas,,accreditati come The Black Eyed Peas","10 maggio 2011","6:07,(versione album),,4:00,(versione radiofonica)","Hip house","oro","it"
"Don't Matter to Me","Drake,Michael Jackson","6 luglio 2018","4:05","Contemporary R&B","oro","it"
"Le donne lo sanno","Luciano Ligabue","febbraio 2006","","Rock alternativo","oro","it"
"Dolore e forza","Biagio Antonacci","23 maggio 2014","3:48","Pop","oro","it"
"Dopotutto","Federica Carta","2017","3:48","Pop","oro","it"
"Drinking From the Bottle","Calvin Harris","27 gennaio 2013","4:00","Progressive house","oro","it"
"DJ Got Us Fallin' in Love","Usher","13 luglio 2010","3:42","Dance pop,,Pop rap,,Eurodance","oro","it"
"Downtown","Anitta,J Balvin","19 novembre 2017","3:13","Pop latino,,Reggaeton","oro","it"
"Don't Speak","No Doubt","15 aprile 1996    1997 ","4:23","Rock alternativo","oro","it"
"Dusty Men","Saule","4 novembre 2012","3:24","Soul,,Dance,,Country","oro","it"
"Domino","Jessie J","29 agosto 2011","3:51","Bubblegum pop,,Disco","oro","it"
"Don't You (Forget About Me)","Simple Minds","20 febbraio 1985  8 aprile (UK)","4:19","Pop rock,,New wave,,Synth pop","oro","it"
"Dov'è","Le Vibrazioni","5 febbraio 2020","3:03","Ballata","oro","it"
"Dove è sempre sole","Modà","16 maggio 2014","3:48","Pop","oro","it"
"Don't Wanna Miss You","Cătălin Josan","25 marzo 2011","3:08","Pop,,Swing","oro","it"
"Don't Stop the Music","Rihanna","7 settembre 2007","4:27","Dance pop,,Techno","oro","it"
"Dubbi non ho","Pino Daniele","1997","4:15","Pop","oro","it"
"E fuori è buio","Tiziano Ferro","14 settembre 2007","3:43","Pop","oro","it"
"E non hai visto ancora niente","Jovanotti","11 marzo 2016","3:44","Dance pop","oro","it"
"An Easier Affair","George Michael","3 luglio 2006","4:18","Dance pop,,Pop rock","oro","it"
"Drunk in Love","Beyoncé","17 dicembre 2013","5:23","Trap","oro","it"
"Dynamite","Taio Cruz","5 luglio 2010","3:23","Elettropop,,Dance pop","oro","it"
"Dress Code","Il Pagante","12 gennaio 2018","3:14","Musica elettronica","oro","it"
